inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
60,25,1,4,5,0.6242424242424242,2.744884896278381,0
90,25,1,2,20,0.28484848484848485,2.685300517082214,0
70,25,1,1,35,0.309090909090909,2.6967394590377807,0
90,25,1,4,20,0.5393939393939393,2.7374020338058473,0
80,20,2,2,20,0.6363636363636362,2.9149503469467164,0
90,10,1,2,20,0.5393939393939393,2.7997198343276977,1
80,15,1,1,5,0.10303030303030303,2.6937155961990356,1
70,20,1,1,20,0.4787878787878787,2.750004529953003,1
60,25,1,4,15,0.05454545454545454,2.7121949672698973,2
80,10,2,2,20,0.29696969696969694,2.912276840209961,2
