inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
80,15,1,1,5,0.10303030303030303,2.6937155961990356,0
60,25,1,4,5,0.6242424242424242,2.744884896278381,0
60,25,1,4,15,0.05454545454545454,2.7121949672698973,1
70,20,1,1,20,0.4787878787878787,2.750004529953003,1
90,10,1,2,20,0.5393939393939393,2.7997198343276977,1
80,15,1,3,5,0.04242424242424241,2.7132455110549927,2
70,15,1,1,35,0.2606060606060606,2.7958901643753054,2
90,20,1,1,20,0.2606060606060606,2.7625661134719848,2
50,10,3,2,20,0.28484848484848485,2.902079391479492,2
80,10,2,2,20,0.29696969696969694,2.912276840209961,2
