ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,Off,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,Off,On,On,On,On,0.08854341506958008,5.629429578781128,1255640,34.764737367630005,2152160,10605,44.33750367164612,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,On,On,Off,On,On,On,Off,On,Off,On,Off,Off,Off,Off,0.09643387794494629,5.521345376968384,1248872,34.66274404525757,2152160,10605,42.78767418861389,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,Off,On,Off,On,On,On,On,Off,Off,Off,Off,On,Off,On,0.10197710990905762,5.537630319595337,1252968,34.74533796310425,2152160,10605,42.959840297698975,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,On,Off,On,Off,Off,Off,Off,On,On,On,On,Off,On,Off,0.09024691581726074,5.5220372676849365,1248872,34.767494916915894,2152160,10605,42.91292190551758,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,Off,On,Off,On,On,Off,On,On,On,On,On,Off,Off,On,0.10302090644836426,5.5403032302856445,1251544,34.62534475326538,2152160,10605,42.81457209587097,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,On,On,Off,On,Off,Off,On,Off,Off,Off,Off,Off,On,On,Off,0.09935617446899414,5.476940393447876,1252968,34.628820180892944,2152160,10605,42.733235597610474,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,On,Off,Off,On,Off,Off,On,On,On,Off,On,Off,Off,On,On,0.08387374877929688,5.52333927154541,1248872,34.61431908607483,2152160,10605,42.68243741989136,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,Off,On,On,Off,On,On,Off,Off,Off,On,Off,On,On,Off,Off,0.09821701049804688,5.491198539733887,1252968,34.67489266395569,2152160,10605,42.77200889587402,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,Off,On,Off,Off,On,Off,Off,On,Off,On,Off,Off,Off,On,0.08945965766906738,5.494089603424072,1251544,34.762975454330444,2152160,10605,42.88929080963135,"[10, 50, 6, 4, 50]"
On,On,On,On,On,On,On,Off,On,On,Off,On,On,Off,On,Off,On,On,On,Off,0.09922194480895996,5.551012754440308,1252968,34.770087242126465,2152160,10605,42.94698715209961,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,Off,Off,On,On,Off,On,Off,On,On,On,On,Off,On,On,0.0968928337097168,5.5447916984558105,1248872,34.59049868583679,2152160,10605,42.78866124153137,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,On,On,Off,Off,On,Off,On,Off,Off,Off,Off,On,Off,Off,0.09062075614929199,5.530272483825684,1252968,34.65703630447388,2152160,10605,42.8211727142334,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,On,On,0.08932089805603027,5.516648530960083,1255640,34.74123764038086,2152160,10605,42.811317920684814,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,On,On,On,Off,Off,On,On,On,On,On,On,On,Off,Off,Off,0.07771539688110352,5.52433705329895,1248872,34.74359941482544,2152160,10605,42.80270338058472,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,On,Off,On,Off,Off,On,On,Off,Off,On,Off,On,On,Off,On,0.10482168197631836,5.575079679489136,1252968,34.632932901382446,2152160,10605,42.879971504211426,"[10, 50, 6, 4, 50]"
