ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,On,Off,On,Off,On,Off,On,Off,0.10052895545959473,5.617863893508911,1252968,34.900169134140015,2152160,10605,44.45859122276306,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,Off,Off,On,On,On,Off,On,On,Off,Off,Off,Off,Off,On,0.09996223449707031,5.5497517585754395,1255640,34.83877229690552,2152160,10605,42.97454571723938,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,On,Off,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,0.09145426750183105,5.555129528045654,1252968,34.81562781333923,2152160,10605,42.90612077713013,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,On,Off,Off,On,Off,Off,Off,On,Off,On,On,Off,Off,On,0.1035158634185791,5.482997417449951,1248872,34.65988874435425,2152160,10605,42.81630206108093,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,Off,Off,Off,On,On,Off,On,Off,On,Off,On,Off,On,Off,On,0.0949854850769043,5.486096143722534,1248872,34.68215370178223,2152160,10605,42.689157247543335,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,On,On,On,On,Off,On,On,Off,On,Off,On,On,Off,Off,0.08050870895385742,5.490338325500488,1252968,34.799620151519775,2152160,10605,42.818838596343994,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,On,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,Off,On,0.09754157066345215,5.482688903808594,1252968,34.79278326034546,2152160,10605,42.959500789642334,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,On,Off,Off,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,On,0.08225274085998535,5.542916774749756,1255640,34.6285240650177,2152160,10605,42.714874505996704,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,On,On,On,On,Off,Off,0.08232283592224121,5.485233306884766,1251544,34.7646906375885,2152160,10605,42.799315452575684,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,Off,On,On,Off,Off,On,Off,Off,On,On,Off,Off,On,Off,0.09706807136535645,5.482984304428101,1248872,34.706615686416626,2152160,10605,42.707215309143066,"[10, 50, 6, 4, 50]"
