threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,35,35,True,0.9030303030303028,35.092592334747316,0
8,50,40,True,0.9151515151515152,40.11203489303589,0
8,35,10,True,0.7333333333333332,10.082914853096009,0
8,35,25,True,0.7454545454545454,25.093314480781554,0
6,20,25,True,0.8060606060606059,25.094897055625914,0
8,35,10,False,0.7333333333333332,10.07009036540985,0
4,35,10,True,0.6848484848484848,10.062139463424682,0
8,35,45,True,0.9999999999999999,45.11087262630463,0
8,40,15,True,0.5030303030303029,15.103807497024537,1
8,40,55,True,0.9878787878787878,55.13070182800293,1
