innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,evaluated_time,fidelity_setting,corr
792,154310158,1307,61667122,90833333,756225879,125829,238775233,0,57,11123190236,10883,2001406378,42,131077692,full,8002,12070870,57,556156,307.36,253.61140084266663,"[180, 50, 100000, 4, 0.5]",1
792,154310158,1307,61667122,89407023,921655551,125829,238775233,0,57,13783634090,10883,2001406378,42,131077692,noblob,8002,12070870,57,350530,303.07,251.51764702796936,"[180, 50, 100000, 4, 0.5]",1
792,154310158,1307,61667122,89407023,756225879,125829,238775233,0,57,13783634090,10883,2001406378,42,131077692,noblob,8002,12070870,57,556156,302.28,255.2480764389038,"[180, 50, 100000, 4, 0.5]",1
792,154310158,1307,182702559,89407023,756225879,38997,238775233,0,0,13783634090,29938,2001406378,42,131077692,full,5731,12070870,57,556156,300.73,253.804785490036,"[180, 50, 100000, 4, 0.5]",1
867,154310158,1307,61667122,89407023,150665751,125829,238775233,0,57,13783634090,29938,2001406378,42,131077692,full,8002,12070870,57,534425,300.28,248.25152373313904,"[180, 50, 100000, 4, 0.5]",1
482,154310158,1307,939554199,44323604,150665751,38997,238775233,2,57,11807252267,29938,2001406378,42,58348703,full,5731,12070870,91,534425,299.66,254.89850425720215,"[180, 50, 100000, 4, 0.5]",1
792,154310158,1307,61667122,89407023,756225879,125829,238775233,0,57,11807252267,10883,2997816008,42,131077692,noblob,5731,12070870,91,534425,299.35,258.3280403614044,"[180, 50, 100000, 4, 0.5]",1
614,154310158,1307,61667122,89407023,150665751,125829,238775233,0,78,13783634090,10883,2001406378,42,58348703,noblob,8002,12070870,46,534425,298.89,246.60723114013672,"[180, 50, 100000, 4, 0.5]",1
792,154310158,1307,61667122,89407023,756225879,125829,238775233,0,57,11807252267,10883,2997816008,42,131077692,noblob,5731,12070870,91,534425,298.84,262.5841031074524,"[180, 50, 100000, 4, 0.5]",1
432,154310158,1307,939554199,50486985,50850609,63374,238775233,0,57,15188173002,29938,3335307653,42,49028999,minimal,8002,12070870,57,556156,298.73,250.4678771495819,"[180, 50, 100000, 4, 0.5]",1
792,154310158,1307,61667122,89407023,756225879,125829,238775233,0,57,13783634090,10883,2001406378,42,131077692,minimal,8002,12070870,57,556156,298.58,249.20905709266663,"[180, 50, 100000, 4, 0.5]",1
432,154310158,1307,939554199,50486985,50850609,63374,238775233,0,57,15188173002,29938,3335307653,42,49028999,noblob,8002,12070870,57,556156,298.45,243.0466754436493,"[180, 50, 100000, 4, 0.5]",1
792,154310158,1307,61667122,21553105,150665751,125829,972649786,2,50,11807252267,10883,3335307653,42,131077692,noblob,8002,12070870,57,556156,298.2,262.38912558555603,"[180, 50, 100000, 4, 0.5]",1
792,302040811,1307,61667122,89407023,756225879,125829,238775233,0,57,13783634090,10883,2001406378,42,131077692,noblob,8002,12070870,57,556156,297.91,247.31693267822266,"[180, 50, 100000, 4, 0.5]",1
432,154310158,1307,939554199,44323604,150665751,79332,238775233,2,57,11807252267,25376,2001406378,42,58348703,minimal,8002,12070870,64,44807,297.8,245.64908170700073,"[180, 50, 100000, 4, 0.5]",1
47,154310158,1307,1059945725,89407023,50850609,92806,238775233,2,97,13783634090,10883,2001406378,42,49028999,minimal,8002,118759273,64,44807,296.79,246.65978074073792,"[180, 50, 100000, 4, 0.5]",1
614,154310158,1307,182702559,89407023,756225879,38997,238775233,0,78,13783634090,10883,2001406378,42,58348703,noblob,5731,12070870,46,556156,296.12,250.5844807624817,"[180, 50, 100000, 4, 0.5]",1
432,154310158,1307,939554199,89407023,50850609,63374,238775233,0,57,13783634090,10883,3335307653,42,49028999,minimal,8002,12070870,64,556156,296.07,256.38419556617737,"[180, 50, 100000, 4, 0.5]",1
792,154310158,1307,61667122,89407023,756225879,79332,238775233,2,21,13783634090,10883,2001406378,42,49028999,noblob,8002,28482535,64,44807,296.02,253.14012122154236,"[180, 50, 100000, 4, 0.5]",1
614,154310158,1307,182702559,89407023,150665751,38997,238775233,0,78,13783634090,29938,2001406378,42,58348703,full,5731,12070870,46,534425,295.3,249.26449012756348,"[180, 50, 100000, 4, 0.5]",1
