fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,On,Off,On,On,Off,Off,On,Off,Off,Off,On,On,On,On,On,Off,Off,Off,0.08527231216430664,1.6147263050079346,515000,34.37209510803223,2152160,10605,40.151302337646484,"[10, 50, 6, 4, 50]"
On,On,On,On,On,Off,On,On,On,On,Off,On,On,Off,Off,Off,On,On,On,Off,0.08047103881835938,1.5010204315185547,523384,34.07504200935364,2152160,10605,38.43970775604248,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,Off,On,On,Off,On,Off,On,On,On,On,Off,On,On,Off,0.07547354698181152,1.4745333194732666,522088,34.0818989276886,2152160,10605,38.352232694625854,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,Off,On,On,On,On,Off,Off,On,On,On,Off,Off,On,Off,On,0.10478687286376953,1.48984956741333,513896,34.064218282699585,2152160,10605,38.211233139038086,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,On,On,On,On,Off,On,On,Off,On,Off,On,Off,Off,Off,0.07932233810424805,1.5159156322479248,523384,34.12596297264099,2152160,10605,38.40593194961548,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,On,Off,Off,Off,Off,Off,On,Off,On,On,On,On,Off,On,0.1007390022277832,1.520179271697998,523192,34.13681387901306,2152160,10605,38.307106494903564,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,On,Off,Off,On,Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,0.0794367790222168,1.5025484561920166,515000,34.09338641166687,2152160,10605,38.3184552192688,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,Off,On,On,Off,On,On,On,On,Off,Off,On,Off,Off,Off,On,0.08228397369384766,1.5099735260009766,513896,34.08849811553955,2152160,10605,38.30227494239807,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,On,Off,On,On,On,On,Off,Off,Off,On,Off,On,On,On,Off,0.08362078666687012,1.5629940032958984,523384,34.22935509681702,2152160,10605,38.35628819465637,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,Off,Off,On,On,Off,On,Off,On,On,On,On,On,On,Off,0.09056663513183594,1.5632667541503906,515000,34.04350423812866,2152160,10605,38.2963182926178,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,On,Off,0.08041834831237793,1.542194128036499,515000,34.053250551223755,2152160,10605,38.25954866409302,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,Off,On,On,Off,Off,On,Off,Off,Off,Off,On,On,Off,On,On,0.08213996887207031,1.5152676105499268,523384,34.31614565849304,2152160,10605,38.5015127658844,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,0.09171748161315918,1.508028507232666,515192,34.070432901382446,2152160,10605,38.21766996383667,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,Off,On,Off,On,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,0.09998822212219238,1.5315842628479004,522088,34.11664605140686,2152160,10605,38.39073896408081,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,On,Off,On,Off,On,Off,On,On,Off,Off,On,Off,On,On,0.09439730644226074,1.501718521118164,515000,34.047537088394165,2152160,10605,38.18160438537598,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,Off,On,On,On,Off,On,Off,0.09828352928161621,1.500709056854248,515000,34.045111656188965,2152160,10605,38.22085881233215,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,Off,On,On,Off,On,On,On,On,On,On,Off,Off,Off,Off,0.09684014320373535,1.5362131595611572,522088,34.02102518081665,2152160,10605,38.09177088737488,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,On,On,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,On,On,0.08828210830688477,1.589189052581787,513896,34.10865044593811,2152160,10605,38.32431435585022,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,Off,Off,On,On,On,On,On,On,On,Off,On,On,On,Off,0.08373165130615234,1.578110933303833,515000,34.17895245552063,2152160,10605,38.3143265247345,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,On,Off,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,On,0.09581923484802246,1.4946246147155762,521896,34.0322060585022,2152160,10605,38.08577036857605,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,On,On,On,On,Off,On,Off,On,Off,0.08388781547546387,1.523012399673462,515192,34.028756856918335,2152160,10605,38.22310662269592,"[10, 50, 6, 4, 50]"
On,On,On,On,On,Off,Off,Off,On,On,Off,Off,On,Off,On,Off,On,Off,Off,Off,0.09262609481811523,1.4970014095306396,523192,34.092748403549194,2152160,10605,38.207679986953735,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,On,On,On,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,0.09622621536254883,1.5442194938659668,523384,34.08028507232666,2152160,10605,38.18263030052185,"[10, 50, 6, 4, 50]"
