fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,On,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,On,On,Off,On,On,On,0.08762717247009277,0.3411283493041992,140352,2.2326180934906006,356663,1676,5.6804375648498535,"[10, 50, 6, 4, 5]"
Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,On,0.08028244972229004,0.2614469528198242,141424,2.0721309185028076,356663,1676,4.897667407989502,"[10, 50, 6, 4, 5]"
Off,On,On,Off,Off,Off,On,Off,Off,On,Off,Off,On,Off,Off,On,Off,On,Off,Off,0.07837152481079102,0.26657795906066895,140352,2.076639175415039,356663,1676,4.907785654067993,"[10, 50, 6, 4, 5]"
Off,On,On,Off,On,Off,On,On,Off,Off,On,On,On,On,On,On,On,Off,On,On,0.06638813018798828,0.2910945415496826,141496,2.107116937637329,356663,1676,4.947391033172607,"[10, 50, 6, 4, 5]"
Off,On,Off,On,Off,Off,Off,On,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,Off,0.09534144401550293,0.2713921070098877,145592,2.09153413772583,356663,1676,4.876223802566528,"[10, 50, 6, 4, 5]"
On,On,On,On,On,On,Off,On,On,On,On,Off,On,Off,Off,Off,On,Off,On,On,0.08075761795043945,0.2696876525878906,145592,2.0623936653137207,356663,1676,4.783176422119141,"[10, 50, 6, 4, 5]"
On,On,Off,On,Off,On,On,Off,On,Off,On,On,Off,On,Off,Off,On,On,Off,On,0.08889245986938477,0.25870680809020996,145520,2.108313798904419,356663,1676,4.856945753097534,"[10, 50, 6, 4, 5]"
On,On,On,Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,On,Off,Off,On,0.07309436798095703,0.2626457214355469,141424,2.1166412830352783,356663,1676,4.877303123474121,"[10, 50, 6, 4, 5]"
Off,On,On,Off,On,Off,On,On,Off,Off,On,On,On,On,On,On,On,Off,On,On,0.09844088554382324,0.7369287014007568,207240,4.159933090209961,828309,4503,7.37050199508667,"[10, 50, 6, 4, 10]"
On,On,On,Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,On,Off,Off,On,0.09615302085876465,0.7527430057525635,207208,4.117923736572266,828309,4503,7.386778831481934,"[10, 50, 6, 4, 10]"
Off,On,On,Off,Off,Off,On,Off,Off,On,Off,Off,On,Off,Off,On,Off,On,Off,Off,0.07517886161804199,0.719268798828125,205976,4.120614290237427,828309,4503,7.313481569290161,"[10, 50, 6, 4, 10]"
Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,On,0.09360408782958984,0.7333254814147949,207208,4.128355026245117,828309,4503,7.482927083969116,"[10, 50, 6, 4, 10]"
Off,On,On,Off,Off,Off,On,Off,Off,On,Off,Off,On,Off,Off,On,Off,On,Off,Off,0.08956766128540039,0.6790986061096191,241456,6.794313907623291,866233,4708,10.007712364196777,"[10, 50, 6, 4, 25]"
Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,On,0.08470821380615234,0.6703011989593506,242608,6.759917974472046,866233,4708,9.965903759002686,"[10, 50, 6, 4, 25]"
Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,On,0.07892060279846191,1.5174291133880615,515000,34.09072017669678,2152160,10605,38.1243941783905,"[10, 50, 6, 4, 50]"
