fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,Off,Off,On,On,Off,Off,On,On,Off,On,Off,Off,Off,Off,On,Off,Off,Off,0.08578324317932129,1.631901741027832,515000,34.1614191532135,2152160,10605,39.92284274101257,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,On,On,On,0.10751199722290039,1.492110013961792,513704,34.04440140724182,2152160,10605,38.294278621673584,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,On,Off,On,On,On,Off,On,On,On,Off,Off,Off,On,On,0.0924367904663086,1.4712448120117188,521896,34.10132670402527,2152160,10605,38.31625008583069,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,Off,On,On,Off,On,Off,Off,Off,Off,Off,Off,On,On,Off,0.08558988571166992,1.5528013706207275,522088,34.07994818687439,2152160,10605,38.29781794548035,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,Off,On,On,On,Off,On,Off,Off,On,On,On,On,Off,On,Off,0.08546876907348633,1.548844575881958,515192,34.04803729057312,2152160,10605,38.21827149391174,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,On,On,On,On,On,On,On,On,Off,Off,On,On,On,Off,On,0.08350801467895508,1.4973411560058594,523384,34.02474093437195,2152160,10605,38.197362184524536,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,Off,On,Off,On,Off,Off,On,On,Off,Off,On,Off,On,On,0.09216690063476562,1.5536048412322998,523384,34.06598925590515,2152160,10605,38.311970233917236,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,Off,Off,Off,Off,On,On,Off,On,On,On,Off,On,Off,On,0.09198164939880371,1.485762596130371,521896,34.1080584526062,2152160,10605,38.284828662872314,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,On,Off,On,On,Off,Off,Off,Off,0.0823204517364502,1.4676198959350586,513704,34.223228454589844,2152160,10605,38.2984516620636,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,On,On,On,Off,Off,Off,On,On,Off,On,Off,On,On,Off,Off,0.08643484115600586,1.4959282875061035,515192,34.61652374267578,2152160,10605,38.79469895362854,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,On,Off,Off,On,On,Off,On,Off,Off,Off,Off,On,Off,Off,Off,0.0889749526977539,0.1577751636505127,54448,0.11844491958618164,22303,208,2.807870388031006,"[60, 15, 1, 2, 5]"
On,On,On,Off,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,On,On,On,0.08710169792175293,0.15490031242370605,53408,0.09222793579101562,22303,208,2.814927101135254,"[60, 15, 1, 2, 5]"
Off,On,On,On,Off,On,On,Off,On,On,On,Off,On,On,On,Off,Off,Off,On,On,0.09569144248962402,0.15047669410705566,49312,0.10823726654052734,22303,208,2.8956336975097656,"[60, 15, 1, 2, 5]"
On,Off,On,On,Off,Off,Off,On,On,Off,On,Off,Off,Off,Off,Off,Off,On,On,Off,0.09540796279907227,0.15301060676574707,49312,0.0971064567565918,22303,208,2.8287625312805176,"[60, 15, 1, 2, 5]"
Off,Off,Off,Off,On,Off,On,On,On,Off,On,Off,Off,On,On,On,On,Off,On,Off,0.09330344200134277,0.16262269020080566,54448,0.11179542541503906,22303,208,2.9336516857147217,"[60, 15, 1, 2, 5]"
On,Off,On,On,Off,On,On,On,On,On,On,On,On,Off,Off,On,On,On,Off,On,0.09698486328125,0.14905738830566406,50352,0.10074162483215332,22303,208,2.8676748275756836,"[60, 15, 1, 2, 5]"
On,On,Off,On,On,Off,Off,On,Off,On,Off,Off,On,On,Off,Off,On,Off,On,On,0.08681344985961914,0.18897533416748047,50352,0.0862271785736084,22303,208,2.9073715209960938,"[60, 15, 1, 2, 5]"
Off,Off,On,On,On,Off,Off,Off,Off,Off,On,On,Off,On,On,On,Off,On,Off,On,0.09357142448425293,0.13206005096435547,49312,0.09601259231567383,22303,208,2.8659327030181885,"[60, 15, 1, 2, 5]"
Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,On,Off,On,On,Off,Off,Off,Off,0.08712530136108398,0.14951372146606445,53408,0.11159443855285645,22303,208,2.829296350479126,"[60, 15, 1, 2, 5]"
On,On,Off,Off,On,On,On,On,Off,Off,Off,On,On,Off,On,Off,On,On,Off,Off,0.09136652946472168,0.1778879165649414,54448,0.09064006805419922,22303,208,2.92413067817688,"[60, 15, 1, 2, 5]"
Off,On,Off,Off,On,On,Off,Off,On,On,Off,On,Off,Off,Off,Off,On,Off,Off,Off,0.09682488441467285,0.2058572769165039,41664,0.1282355785369873,30492,190,2.900648355484009,"[50, 35, 2, 2, 5]"
On,On,On,Off,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,On,On,On,0.08732295036315918,0.1463150978088379,40608,0.1169898509979248,30492,190,2.859391450881958,"[50, 35, 2, 2, 5]"
