time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
40,25,40000,4,0.5,0.406060606060606,57.471786570549014,0
30,20,20000,10,0.5,0.22424242424242422,45.52464993000031,0
45,30,40000,4,0.9,0.4545454545454545,65.26505317687989,0
30,30,45000,4,0.5,0.3939393939393939,53.595302605628966,0
50,30,40000,4,0.5,0.8424242424242423,70.15267443656921,0
35,25,45000,4,0.5,0.19999999999999998,53.58503122329712,1
50,45,45000,6,0.5,0.5151515151515151,91.16577799320221,1
45,45,30000,6,0.5,0.35757575757575755,71.87585158348084,1
50,40,10000,10,0.5,0.2121212121212121,65.4015563249588,1
40,30,50000,6,0.5,0.5030303030303029,72.51389949321747,1
