fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,Off,Off,On,Off,On,On,0.08251714706420898,0.3241901397705078,145520,2.252288818359375,356663,1676,5.541990518569946,"[10, 50, 6, 4, 5]"
Off,On,Off,Off,On,Off,On,Off,Off,On,On,On,On,On,On,On,Off,On,Off,Off,0.1067972183227539,0.26876211166381836,140352,2.094381809234619,356663,1676,4.931190252304077,"[10, 50, 6, 4, 5]"
On,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,On,Off,On,0.08324265480041504,0.27144336700439453,140352,2.116964101791382,356663,1676,4.902760744094849,"[10, 50, 6, 4, 5]"
Off,On,Off,On,Off,Off,Off,On,On,Off,On,On,Off,Off,Off,Off,On,On,Off,On,0.08589434623718262,0.2711679935455322,145592,2.073284149169922,356663,1676,4.908830881118774,"[10, 50, 6, 4, 5]"
Off,Off,Off,Off,On,On,On,On,On,On,Off,On,Off,Off,Off,Off,Off,On,Off,Off,0.09990501403808594,0.2700526714324951,140424,2.0919206142425537,356663,1676,4.97593879699707,"[10, 50, 6, 4, 5]"
On,On,On,On,Off,On,On,Off,On,On,Off,Off,On,Off,On,On,Off,Off,On,On,0.09061646461486816,0.26694822311401367,144448,2.06657338142395,356663,1676,4.892266273498535,"[10, 50, 6, 4, 5]"
Off,Off,On,Off,On,On,On,On,On,Off,On,Off,Off,On,On,On,On,Off,On,Off,0.08575057983398438,0.25215673446655273,141496,2.06770658493042,356663,1676,4.866648435592651,"[10, 50, 6, 4, 5]"
On,On,On,On,On,Off,Off,On,Off,On,Off,Off,Off,On,Off,On,On,Off,On,Off,0.09116625785827637,0.27271509170532227,145592,2.1004161834716797,356663,1676,4.953323125839233,"[10, 50, 6, 4, 5]"
On,Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,Off,Off,On,Off,On,On,0.08197879791259766,0.728778600692749,207208,4.24076509475708,828309,4503,7.559744358062744,"[10, 50, 6, 4, 10]"
On,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,On,Off,On,0.08154535293579102,0.7688791751861572,205976,4.134496688842773,828309,4503,7.447712659835815,"[10, 50, 6, 4, 10]"
Off,Off,On,Off,On,On,On,On,On,Off,On,Off,Off,On,On,On,On,Off,On,Off,0.09679460525512695,0.7408061027526855,207240,4.129212379455566,828309,4503,7.449710845947266,"[10, 50, 6, 4, 10]"
Off,On,Off,On,Off,Off,Off,On,On,Off,On,On,Off,Off,Off,Off,On,On,Off,On,0.11443114280700684,0.7212193012237549,207240,4.122435092926025,828309,4503,7.421942234039307,"[10, 50, 6, 4, 10]"
On,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,On,Off,On,0.11475920677185059,0.7164816856384277,241456,6.788124322891235,866233,4708,10.022940635681152,"[10, 50, 6, 4, 25]"
On,Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,Off,Off,On,Off,On,On,0.08371305465698242,0.6646809577941895,242608,6.771148204803467,866233,4708,10.021727085113525,"[10, 50, 6, 4, 25]"
On,Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,Off,Off,On,Off,On,On,0.08179998397827148,1.5179615020751953,523192,34.09101605415344,2152160,10605,38.35323095321655,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,Off,Off,On,On,Off,Off,On,On,Off,On,On,Off,On,Off,On,0.09328031539916992,0.7353754043579102,206008,4.160344839096069,828309,4503,7.520714998245239,"[10, 50, 6, 4, 10]"
