fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,Off,On,On,Off,On,On,On,Off,Off,Off,On,On,Off,Off,On,On,Off,On,0.08648133277893066,1.65395188331604,523384,34.365506172180176,2152160,10605,39.95850372314453,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,On,On,Off,Off,On,Off,Off,On,Off,Off,Off,On,On,Off,0.10057878494262695,1.5153119564056396,513896,34.096680641174316,2152160,10605,38.36912250518799,"[10, 50, 6, 4, 50]"
On,On,On,On,On,On,Off,Off,Off,On,Off,On,On,On,On,On,On,Off,Off,Off,0.0908823013305664,1.5006303787231445,523192,34.1246874332428,2152160,10605,38.431602239608765,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,Off,Off,On,On,Off,On,On,Off,Off,On,Off,On,On,On,0.09080934524536133,1.5009937286376953,513704,34.028656005859375,2152160,10605,38.370481729507446,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,On,On,On,On,Off,On,Off,On,Off,On,Off,Off,Off,On,Off,0.09220719337463379,1.516545057296753,522088,34.126134395599365,2152160,10605,38.387120723724365,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,Off,Off,On,On,On,Off,Off,Off,Off,On,On,Off,Off,On,0.09382820129394531,1.4715321063995361,515000,34.091649770736694,2152160,10605,38.39841961860657,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,Off,On,On,Off,On,On,On,Off,Off,On,On,On,Off,On,Off,0.10704493522644043,1.5115442276000977,523384,34.02498006820679,2152160,10605,38.31297540664673,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,Off,Off,Off,Off,Off,On,Off,On,On,Off,Off,On,Off,On,0.09147787094116211,1.4935808181762695,513704,34.101202726364136,2152160,10605,38.31143522262573,"[10, 50, 6, 4, 50]"
On,On,On,On,On,Off,On,On,On,Off,Off,Off,On,Off,On,On,Off,On,Off,On,0.07347369194030762,1.4853167533874512,522088,34.04719138145447,2152160,10605,38.125396728515625,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,Off,On,Off,Off,On,On,Off,Off,On,Off,Off,On,On,Off,0.09026765823364258,1.4624760150909424,522088,34.10603308677673,2152160,10605,38.251522064208984,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,Off,Off,On,On,Off,On,On,On,Off,On,On,On,Off,On,0.09562325477600098,1.5123822689056396,515000,34.04328727722168,2152160,10605,38.318912982940674,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,On,Off,On,On,On,On,Off,Off,On,Off,On,On,Off,Off,On,0.072601318359375,1.459284782409668,515192,34.05126070976257,2152160,10605,38.101285219192505,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,Off,On,On,Off,On,Off,On,On,Off,Off,Off,On,Off,Off,Off,0.09146618843078613,1.5029149055480957,515192,33.98967790603638,2152160,10605,38.14529228210449,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,Off,On,Off,Off,Off,On,On,Off,On,Off,Off,On,Off,On,On,0.08460354804992676,1.4453089237213135,523192,34.525919914245605,2152160,10605,38.69085931777954,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,On,Off,Off,Off,On,Off,On,Off,On,On,Off,On,On,Off,0.09410786628723145,1.5428082942962646,521896,34.03414726257324,2152160,10605,38.37670397758484,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,Off,Off,On,On,Off,Off,Off,On,On,Off,Off,Off,On,Off,0.1042487621307373,1.4932208061218262,513704,34.039478063583374,2152160,10605,38.280657052993774,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,On,On,On,Off,On,Off,On,On,On,Off,On,On,Off,On,0.0947272777557373,1.5126984119415283,523384,34.120598554611206,2152160,10605,38.21917748451233,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,Off,Off,On,On,Off,On,On,On,On,On,On,Off,Off,Off,On,0.08676409721374512,1.5265274047851562,522088,34.06843113899231,2152160,10605,38.22507929801941,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,On,On,On,Off,Off,Off,Off,Off,Off,On,Off,Off,On,On,0.0780029296875,1.54514741897583,513896,34.099021673202515,2152160,10605,38.23471665382385,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,On,On,Off,0.09458303451538086,1.5264616012573242,515000,34.147260427474976,2152160,10605,38.31413650512695,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,On,On,On,On,Off,Off,Off,Off,0.08119845390319824,1.5101170539855957,513704,34.074246406555176,2152160,10605,38.27450108528137,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,On,On,On,Off,On,Off,Off,On,Off,On,Off,Off,On,On,Off,0.09822440147399902,1.5054702758789062,522088,34.11640381813049,2152160,10605,38.279043436050415,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,On,Off,Off,On,On,Off,Off,On,Off,Off,On,On,On,On,0.09915375709533691,1.5231125354766846,515000,34.00601053237915,2152160,10605,38.14895534515381,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,Off,Off,On,On,Off,On,Off,Off,Off,On,On,Off,Off,Off,0.09067463874816895,1.46451997756958,523192,34.050124406814575,2152160,10605,38.19253945350647,"[10, 50, 6, 4, 50]"
On,On,On,On,On,Off,Off,Off,Off,On,Off,On,On,On,On,On,Off,Off,Off,Off,0.0870356559753418,1.5460338592529297,521896,34.08241391181946,2152160,10605,38.31811332702637,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,Off,On,Off,On,On,Off,Off,Off,Off,On,Off,Off,Off,On,0.09684014320373535,1.493196725845337,522088,34.08753061294556,2152160,10605,38.27161359786987,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,Off,Off,Off,On,On,On,Off,On,On,Off,On,On,Off,On,On,0.10058045387268066,1.4966580867767334,515000,34.10264301300049,2152160,10605,38.44975996017456,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,On,On,Off,Off,Off,Off,On,On,On,On,On,On,On,Off,0.0862114429473877,1.5503816604614258,523384,34.04818081855774,2152160,10605,38.2320237159729,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,On,On,On,Off,On,On,On,On,On,Off,Off,On,Off,On,0.09535861015319824,1.517077922821045,513896,34.028406620025635,2152160,10605,38.27560377120972,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,Off,Off,On,On,Off,On,Off,Off,Off,Off,Off,On,On,Off,0.10230469703674316,1.4772450923919678,513704,34.02321171760559,2152160,10605,38.21278786659241,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,On,Off,On,Off,Off,Off,Off,Off,Off,Off,On,Off,On,Off,0.0839378833770752,1.483537197113037,523192,34.02061629295349,2152160,10605,38.09591555595398,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,On,On,Off,Off,On,On,Off,Off,On,Off,On,On,Off,On,0.08716320991516113,1.4761316776275635,515192,34.00236630439758,2152160,10605,38.18527317047119,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,On,On,On,On,On,Off,Off,On,On,Off,On,Off,On,On,Off,0.0942385196685791,1.5145237445831299,513896,34.04797577857971,2152160,10605,38.275651931762695,"[10, 50, 6, 4, 50]"
