threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,50,40,True,0.6,40.11699600219727,0
8,35,10,True,0.3939393939393939,10.055460381507874,0
8,40,10,True,0.6,10.059774494171142,0
8,45,45,True,0.8303030303030302,45.12203767299652,0
8,30,20,True,0.4424242424242424,20.07394323348999,1
8,15,45,True,0.5393939393939393,45.075645852088925,1
10,15,20,True,0.1515151515151515,20.061004090309144,1
8,40,45,False,0.6606060606060605,45.122993206977846,1
8,50,45,False,0.7818181818181817,45.12554230690002,1
4,30,20,True,-0.4545454545454545,20.07673740386963,2
