inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,10,1,2,5,0.18787878787878787,2.857134747505188,0
60,20,1,3,15,0.4424242424242424,3.0131744146347046,0
90,15,3,1,15,-0.04242424242424241,2.8732919216156008,1
70,15,2,1,15,0.04242424242424241,2.9272724628448485,1
70,20,1,3,20,0.41818181818181815,3.0377963542938233,1
90,15,3,2,10,-0.309090909090909,2.926560711860657,2
70,15,1,1,35,-0.17575757575757575,2.9559739589691163,2
60,25,2,2,10,0.006060606060606061,3.0380577564239504,2
90,10,3,3,35,0.16363636363636364,3.866941785812378,2
60,10,2,4,5,-1,73.7415462255478,3
