inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
60,15,2,2,5,0.4545454545454545,2.8255543231964113,0
70,25,1,1,5,0.43030303030303024,2.82030713558197,0
70,10,3,3,5,0.5151515151515151,2.921226239204407,0
90,25,1,2,5,0.006060606060606061,2.825813317298889,1
60,10,1,2,10,0.19999999999999998,2.8408196210861205,1
90,15,1,1,10,0.19999999999999998,2.837599205970764,1
90,20,1,3,5,0.2606060606060606,2.878262495994568,1
60,20,1,1,15,0.3696969696969697,2.8841935634613036,1
60,20,1,3,15,0.4424242424242424,3.0131744146347046,1
90,15,2,4,5,0.41818181818181815,2.958283853530884,1
