inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
60,20,3,3,10,0.5515151515151515,3.014394474029541,0
90,15,1,1,10,0.12727272727272726,2.7538824558258055,0
60,15,3,4,25,0.406060606060606,5.630893898010254,1
50,25,2,4,25,-0.18787878787878787,3.6646323919296266,1
80,5,3,1,15,-0.19999999999999998,2.810663938522339,1
90,15,2,4,15,-0.33333333333333326,2.9843811273574827,2
80,20,3,2,35,-0.2121212121212121,3.34220404624939,2
90,10,2,4,20,-0.41818181818181815,3.5139950275421143,3
90,10,1,3,25,-1,73.79943361282349,4
70,10,3,2,5,-1,73.48583343029023,4
