ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,Off,On,On,On,On,Off,On,Off,On,Off,Off,On,Off,On,On,Off,Off,On,0.08899664878845215,5.597901105880737,1248872,34.990461587905884,2152160,10605,43.414326667785645,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,Off,Off,On,Off,Off,On,Off,Off,On,On,On,Off,On,On,On,0.0857083797454834,5.47675895690918,1248872,34.64922261238098,2152160,10605,42.77239155769348,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,On,Off,On,On,On,On,Off,On,On,On,On,Off,Off,Off,Off,0.08713555335998535,5.489643812179565,1251544,34.7049515247345,2152160,10605,42.820637941360474,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,Off,Off,On,Off,Off,Off,On,Off,On,Off,On,On,Off,On,Off,0.07755184173583984,5.491862535476685,1248872,34.829922914505005,2152160,10605,42.841472864151,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,On,On,On,On,On,On,On,Off,On,Off,Off,On,Off,Off,0.09453463554382324,5.474165916442871,1252968,34.690983295440674,2152160,10605,42.643840074539185,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,On,Off,Off,On,On,Off,Off,Off,On,On,Off,Off,On,Off,Off,0.08463358879089355,5.4965784549713135,1252968,34.86241579055786,2152160,10605,42.944061517715454,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,On,Off,Off,Off,Off,On,On,Off,Off,On,Off,Off,On,On,0.12187814712524414,5.489355087280273,1248872,34.84324860572815,2152160,10605,42.94319438934326,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,On,Off,Off,On,Off,Off,On,Off,Off,Off,On,On,On,On,0.09499287605285645,5.552505016326904,1252968,34.83400511741638,2152160,10605,43.184454679489136,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,On,On,On,On,Off,On,On,Off,On,Off,On,On,On,On,0.08474850654602051,5.499202251434326,1252968,34.85892033576965,2152160,10605,42.99107360839844,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,Off,Off,Off,0.1076962947845459,5.508208990097046,1252968,34.77210879325867,2152160,10605,42.920815229415894,"[10, 50, 6, 4, 50]"
