time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
30,20,35000,4,0.5,0.6848484848484848,41.076365089416505,0
40,40,40000,10,0.5,0.9030303030303028,73.99650461673737,0
30,20,15000,4,0.6,0.5757575757575757,36.931280279159544,0
30,20,35000,6,0.5,0.9030303030303028,42.074861311912535,0
30,20,20000,10,0.5,-0.04242424242424241,41.07641279697418,1
50,35,20000,6,0.5,0.8909090909090909,62.3289452791214,1
30,30,20000,8,0.9,0.18787878787878787,42.75093779563904,1
30,35,20000,8,0.9,0.5393939393939393,44.42023479938507,1
40,40,20000,4,0.5,0.8666666666666665,51.862349939346316,1
40,20,15000,4,0.5,0.6606060606060605,46.93572950363159,1
