ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,Off,Off,On,On,On,On,On,Off,Off,On,On,Off,On,On,On,Off,Off,Off,0.10657596588134766,5.588522672653198,1248872,34.91802358627319,2152160,10605,44.43460750579834,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,0.08304905891418457,5.493999242782593,1252968,34.69481539726257,2152160,10605,42.75777983665466,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,Off,Off,Off,Off,On,Off,Off,On,Off,Off,On,On,Off,On,0.08116793632507324,5.4992616176605225,1252968,35.07690620422363,2152160,10605,43.20238757133484,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,Off,Off,On,On,On,On,On,Off,On,Off,Off,Off,On,On,Off,0.09784173965454102,5.539958477020264,1252968,34.82796669006348,2152160,10605,42.96940326690674,"[10, 50, 6, 4, 50]"
On,On,On,On,On,On,Off,On,On,On,On,On,Off,On,On,On,Off,Off,On,On,0.09050440788269043,5.4828102588653564,1248872,34.94087243080139,2152160,10605,43.13427662849426,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,On,On,On,On,Off,Off,0.07523369789123535,5.52900242805481,1251544,34.75146245956421,2152160,10605,42.80828094482422,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,On,Off,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,On,0.09073376655578613,5.540408372879028,1252968,34.66514253616333,2152160,10605,42.766631841659546,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,Off,On,On,Off,Off,Off,On,Off,On,On,On,On,On,Off,On,0.0945272445678711,5.533421277999878,1248872,34.81491684913635,2152160,10605,42.96881556510925,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,Off,Off,Off,On,On,Off,On,Off,Off,Off,Off,Off,On,Off,0.08849930763244629,5.500376224517822,1255640,34.83395504951477,2152160,10605,42.961082458496094,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,On,On,Off,Off,On,Off,On,On,Off,On,On,On,Off,On,Off,0.08463859558105469,5.478013753890991,1248872,34.680455446243286,2152160,10605,42.82992720603943,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,On,On,On,Off,Off,On,On,Off,On,On,On,Off,Off,Off,0.0930635929107666,0.48488426208496094,231856,0.9543113708496094,342139,2578,4.035326719284058,"[60, 25, 3, 4, 25]"
Off,Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,0.09975218772888184,0.483536958694458,235952,0.9457261562347412,342139,2578,3.9878053665161133,"[60, 25, 3, 4, 25]"
On,Off,On,On,On,Off,Off,Off,Off,Off,On,Off,Off,On,Off,Off,On,On,Off,On,0.07338809967041016,0.4916496276855469,235952,0.9518129825592041,342139,2578,4.005003929138184,"[60, 25, 3, 4, 25]"
On,On,On,Off,Off,Off,Off,On,On,On,On,On,Off,On,Off,Off,Off,On,On,Off,0.0916144847869873,0.49625539779663086,235952,0.9172356128692627,342139,2578,4.058641672134399,"[60, 25, 3, 4, 25]"
On,On,On,On,On,On,Off,On,On,On,On,On,Off,On,On,On,Off,Off,On,On,0.09235525131225586,0.4944298267364502,231856,0.932703971862793,342139,2578,4.02329421043396,"[60, 25, 3, 4, 25]"
Off,On,On,Off,On,On,Off,Off,Off,Off,On,Off,On,Off,On,On,On,On,Off,Off,0.08873867988586426,0.4803473949432373,230432,0.9271566867828369,342139,2578,3.8759710788726807,"[60, 25, 3, 4, 25]"
Off,Off,On,On,On,Off,On,Off,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,On,0.07834863662719727,0.5025091171264648,235952,0.9306240081787109,342139,2578,4.000131368637085,"[60, 25, 3, 4, 25]"
Off,Off,Off,On,Off,Off,On,On,Off,Off,Off,On,Off,On,On,On,On,On,Off,On,0.08960175514221191,0.4710350036621094,231856,0.9362311363220215,342139,2578,3.97053599357605,"[60, 25, 3, 4, 25]"
Off,On,Off,On,Off,On,Off,Off,Off,On,On,Off,On,Off,Off,Off,Off,Off,On,Off,0.09589743614196777,0.49091601371765137,234528,0.929246187210083,342139,2578,4.0591301918029785,"[60, 25, 3, 4, 25]"
On,On,Off,Off,Off,On,On,Off,Off,On,Off,On,On,Off,On,On,On,Off,On,Off,0.08908486366271973,0.4868185520172119,231856,0.9290030002593994,342139,2578,3.9119348526000977,"[60, 25, 3, 4, 25]"
