time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
30,45,45000,10,0.5,0.7212121212121211,67.99706666469574,0
50,30,10000,6,0.5,0.6969696969696969,57.88496911525726,0
40,25,40000,4,0.5,0.6969696969696969,54.0564523935318,0
55,30,45000,6,0.5,0.7212121212121211,76.33689460754394,0
50,35,20000,6,0.5,0.6969696969696969,62.92735240459442,0
30,20,20000,10,0.5,0.11515151515151514,40.93147339820862,0
50,20,35000,4,0.5,0.5878787878787878,60.82372570037842,1
40,30,50000,10,0.5,0.6242424242424242,69.09611437320709,1
45,45,30000,6,0.5,0.4787878787878787,65.80019536018372,2
50,35,40000,10,0.5,0.38181818181818183,76.18273396492005,3
