inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
70,15,2,3,35,0.8787878787878788,3.9393731594085692,0
80,10,2,1,15,0.2121212121212121,2.8112838506698608,0
60,10,1,1,15,-0.29696969696969694,2.7717823028564452,0
60,20,1,1,5,0.06666666666666665,2.7784754276275634,0
50,35,3,1,35,0.8666666666666665,3.01569721698761,0
70,10,1,1,15,0.5757575757575757,2.840196061134338,0
80,20,1,3,5,-0.06666666666666665,2.7914466142654417,1
90,15,2,3,35,0.7939393939393938,3.985042595863342,1
90,5,2,2,35,0.49090909090909085,3.007433295249939,1
80,10,1,4,10,0.22424242424242422,2.859333324432373,1
