inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
60,10,1,1,10,-0.3696969696969697,2.8068630695343018,0
80,25,3,2,20,0.10303030303030303,3.1050851345062256,0
90,15,2,1,15,-0.10303030303030303,2.9060746669769286,0
80,10,3,2,10,0.07878787878787878,2.9304125547409057,0
70,15,2,3,35,0.8787878787878788,3.9393731594085692,0
50,10,2,1,15,-0.6727272727272726,2.848031687736511,1
50,20,2,1,20,-0.5878787878787878,2.883582520484924,1
60,10,2,4,10,-0.28484848484848485,2.9152268409729003,1
70,20,1,3,25,-0.006060606060606061,3.0760990619659423,1
90,15,2,3,35,0.7939393939393938,3.985042595863342,1
