inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
60,10,1,1,10,-0.3696969696969697,2.8068630695343018,0
80,25,3,2,20,0.10303030303030303,3.1050851345062256,0
60,10,2,4,10,-0.28484848484848485,2.9152268409729003,0
70,20,1,3,25,-0.006060606060606061,3.0760990619659423,0
90,15,2,3,35,0.7939393939393938,3.985042595863342,0
50,10,2,1,15,-0.6727272727272726,2.848031687736511,1
60,10,2,3,10,-0.38181818181818183,2.9913970232009888,1
50,35,3,2,15,-0.4424242424242424,2.9372622966766357,1
60,15,3,4,10,-0.28484848484848485,3.390013074874878,1
50,25,3,2,10,-0.6969696969696969,2.9000058650970457,2
