fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,Off,Off,Off,On,On,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,On,Off,0.08717226982116699,0.3454866409301758,140352,2.212094306945801,356663,1676,5.650495290756226,"[10, 50, 6, 4, 5]"
On,Off,Off,On,Off,On,On,On,Off,Off,On,On,Off,Off,Off,On,On,On,On,Off,0.08826279640197754,0.2774183750152588,145592,2.0749270915985107,356663,1676,4.840541124343872,"[10, 50, 6, 4, 5]"
On,On,Off,On,Off,On,Off,Off,On,On,On,Off,Off,On,Off,On,Off,Off,On,Off,0.08204245567321777,0.24994230270385742,144448,2.084768533706665,356663,1676,4.955875635147095,"[10, 50, 6, 4, 5]"
On,On,On,On,On,Off,Off,On,On,Off,Off,Off,On,Off,Off,On,Off,Off,On,On,0.0957026481628418,0.2636280059814453,144520,2.0767388343811035,356663,1676,4.807417154312134,"[10, 50, 6, 4, 5]"
Off,Off,On,On,Off,Off,On,Off,On,Off,On,Off,On,On,On,On,On,On,Off,Off,0.07135367393493652,0.2707052230834961,145520,2.1149637699127197,356663,1676,4.928208589553833,"[10, 50, 6, 4, 5]"
Off,On,Off,On,Off,On,Off,On,Off,Off,Off,Off,On,Off,Off,On,On,Off,On,Off,0.09540581703186035,0.25355982780456543,145592,2.122549295425415,356663,1676,4.938451290130615,"[10, 50, 6, 4, 5]"
On,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,On,On,Off,Off,Off,Off,Off,On,0.0824439525604248,0.24394583702087402,140352,2.1065785884857178,356663,1676,4.846598863601685,"[10, 50, 6, 4, 5]"
On,On,On,On,Off,Off,Off,On,Off,Off,On,Off,On,On,On,On,On,Off,Off,Off,0.08225083351135254,0.2589399814605713,145592,2.1115031242370605,356663,1676,4.932249069213867,"[10, 50, 6, 4, 5]"
Off,Off,On,On,Off,Off,On,Off,On,Off,On,Off,On,On,On,On,On,On,Off,Off,0.0802774429321289,0.8256344795227051,207208,4.1326680183410645,828309,4503,7.36862850189209,"[10, 50, 6, 4, 10]"
On,On,Off,On,Off,On,Off,Off,On,On,On,Off,Off,On,Off,On,Off,Off,On,Off,0.09505915641784668,0.7692248821258545,205976,4.126589775085449,828309,4503,7.423837900161743,"[10, 50, 6, 4, 10]"
On,On,On,On,Off,Off,Off,On,Off,Off,On,Off,On,On,On,On,On,Off,Off,Off,0.0849611759185791,0.7454767227172852,207240,4.135089159011841,828309,4503,7.3588340282440186,"[10, 50, 6, 4, 10]"
On,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,On,On,Off,Off,Off,Off,Off,On,0.0880427360534668,0.7290077209472656,205976,4.120962381362915,828309,4503,7.353944540023804,"[10, 50, 6, 4, 10]"
Off,Off,On,On,Off,Off,On,Off,On,Off,On,Off,On,On,On,On,On,On,Off,Off,0.0872037410736084,0.7106258869171143,242608,6.865042686462402,866233,4708,10.041752099990845,"[10, 50, 6, 4, 25]"
On,On,On,On,Off,Off,Off,On,Off,Off,On,Off,On,On,On,On,On,Off,Off,Off,0.08231449127197266,0.7290852069854736,246776,6.738463640213013,866233,4708,9.945774555206299,"[10, 50, 6, 4, 25]"
On,On,On,On,Off,Off,Off,On,Off,Off,On,Off,On,On,On,On,On,Off,Off,Off,0.08946657180786133,1.5228087902069092,523384,34.081207275390625,2152160,10605,38.07603859901428,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,Off,On,Off,On,Off,On,Off,On,Off,On,On,Off,Off,Off,0.09317803382873535,0.7404932975769043,207240,4.137098073959351,828309,4503,7.455935478210449,"[10, 50, 6, 4, 10]"
On,Off,Off,On,Off,On,On,On,On,Off,On,Off,On,Off,Off,Off,Off,On,On,Off,0.08920025825500488,0.7999963760375977,206008,4.139915704727173,828309,4503,7.379015684127808,"[10, 50, 6, 4, 10]"
On,Off,Off,Off,On,Off,On,Off,Off,On,On,On,Off,Off,On,On,On,On,On,On,0.08606481552124023,0.7791030406951904,207208,4.137738943099976,828309,4503,7.493792533874512,"[10, 50, 6, 4, 10]"
Off,On,On,On,Off,On,Off,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,0.07946109771728516,0.7669556140899658,206008,4.119192600250244,828309,4503,7.514997243881226,"[10, 50, 6, 4, 10]"
Off,Off,On,Off,On,Off,On,On,On,On,On,Off,On,On,On,Off,Off,On,Off,On,0.07960820198059082,0.7531468868255615,206008,4.11933445930481,828309,4503,7.354910135269165,"[10, 50, 6, 4, 10]"
Off,Off,On,Off,On,Off,On,Off,Off,On,On,Off,On,On,On,On,Off,On,Off,Off,0.08609127998352051,0.7388103008270264,205976,4.146683692932129,828309,4503,7.575484991073608,"[10, 50, 6, 4, 10]"
Off,On,On,On,Off,On,Off,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,0.0933370590209961,0.7351634502410889,245624,6.792230606079102,866233,4708,10.088419914245605,"[10, 50, 6, 4, 25]"
Off,Off,On,Off,On,Off,On,On,On,On,On,Off,On,On,On,Off,Off,On,Off,On,0.09153246879577637,0.7069854736328125,241528,6.777449607849121,866233,4708,9.99685001373291,"[10, 50, 6, 4, 25]"
On,Off,Off,Off,On,Off,On,Off,Off,On,On,On,Off,Off,On,On,On,On,On,On,0.09483838081359863,0.690986156463623,242608,6.745982646942139,866233,4708,10.00652813911438,"[10, 50, 6, 4, 25]"
Off,Off,On,Off,On,Off,On,On,On,On,On,Off,On,On,On,Off,Off,On,Off,On,0.09059691429138184,1.537588119506836,513896,34.47359299659729,2152160,10605,38.635875940322876,"[10, 50, 6, 4, 50]"
