ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,On,On,On,Off,Off,On,On,Off,On,Off,Off,On,On,On,On,On,On,Off,Off,0.09194111824035645,0.4436469078063965,237848,2.3407199382781982,356663,1676,5.490746259689331,"[10, 50, 6, 4, 5]"
On,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,On,On,Off,Off,Off,Off,Off,0.08453488349914551,0.4145677089691162,241944,2.1882431507110596,356663,1676,5.0503435134887695,"[10, 50, 6, 4, 5]"
Off,On,Off,Off,Off,Off,On,On,Off,On,Off,On,Off,Off,On,On,On,On,Off,Off,0.0969233512878418,0.39468908309936523,237848,2.214050054550171,356663,1676,5.174624919891357,"[10, 50, 6, 4, 5]"
On,On,Off,Off,On,On,Off,On,Off,On,Off,Off,Off,Off,On,On,On,On,On,Off,0.09119248390197754,0.42282938957214355,237848,2.1965205669403076,356663,1676,5.154902696609497,"[10, 50, 6, 4, 5]"
On,Off,Off,Off,On,Off,On,On,Off,On,On,On,Off,Off,Off,On,On,Off,Off,Off,0.09246373176574707,0.40262365341186523,237848,2.218334913253784,356663,1676,5.206109046936035,"[10, 50, 6, 4, 5]"
Off,On,Off,Off,On,On,Off,Off,Off,On,Off,On,On,Off,Off,Off,Off,On,On,On,0.07866549491882324,0.3877720832824707,240512,2.206233263015747,356663,1676,5.043174743652344,"[10, 50, 6, 4, 5]"
On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,On,Off,Off,On,Off,0.10702729225158691,0.39891576766967773,237848,2.2133374214172363,356663,1676,5.24198317527771,"[10, 50, 6, 4, 5]"
On,Off,On,On,Off,Off,Off,On,On,On,Off,Off,On,Off,Off,Off,On,Off,On,Off,0.09420990943908691,0.40612363815307617,241944,2.216320276260376,356663,1676,5.331991195678711,"[10, 50, 6, 4, 5]"
Off,On,Off,Off,On,On,Off,Off,Off,On,Off,On,On,Off,Off,Off,Off,On,On,On,0.08873891830444336,1.4374358654022217,472056,4.280656576156616,828309,4503,8.17880630493164,"[10, 50, 6, 4, 10]"
On,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,On,On,Off,Off,Off,Off,Off,0.07709956169128418,1.4572436809539795,469384,4.2490739822387695,828309,4503,8.235982179641724,"[10, 50, 6, 4, 10]"
On,On,Off,Off,On,On,Off,On,Off,On,Off,Off,Off,Off,On,On,On,On,On,Off,0.08510875701904297,1.447248935699463,465288,4.270612955093384,828309,4503,8.31930160522461,"[10, 50, 6, 4, 10]"
On,On,On,On,Off,Off,On,On,Off,On,Off,Off,On,On,On,On,On,On,Off,Off,0.0837242603302002,1.4419231414794922,465288,4.249206781387329,828309,4503,8.223814249038696,"[10, 50, 6, 4, 10]"
On,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,On,On,Off,Off,Off,Off,Off,0.0902860164642334,1.5401532649993896,504440,7.190575122833252,866233,4708,11.34646487236023,"[10, 50, 6, 4, 25]"
On,On,On,On,Off,Off,On,On,Off,On,Off,Off,On,On,On,On,On,On,Off,Off,0.08963513374328613,1.5139479637145996,496248,7.1591856479644775,866233,4708,11.245662212371826,"[10, 50, 6, 4, 25]"
On,On,On,On,Off,Off,On,On,Off,On,Off,Off,On,On,On,On,On,On,Off,Off,0.09053277969360352,5.498483180999756,1248872,34.63600015640259,2152160,10605,42.60070776939392,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,On,On,Off,Off,On,Off,On,On,On,Off,Off,Off,On,On,On,0.09895849227905273,1.4433281421661377,469384,4.2825398445129395,828309,4503,8.250060081481934,"[10, 50, 6, 4, 10]"
On,On,Off,On,On,Off,Off,Off,On,On,Off,On,Off,On,Off,Off,Off,On,On,Off,0.08764433860778809,1.4281892776489258,469384,4.279724597930908,828309,4503,8.31510615348816,"[10, 50, 6, 4, 10]"
On,Off,Off,Off,On,On,On,On,On,On,Off,Off,Off,Off,On,On,Off,Off,On,Off,0.09247064590454102,1.4522838592529297,465288,4.2775890827178955,828309,4503,8.376047611236572,"[10, 50, 6, 4, 10]"
On,On,On,On,On,Off,On,On,On,On,Off,On,On,On,On,On,On,On,Off,Off,0.08319306373596191,1.4410653114318848,465288,4.264886379241943,828309,4503,8.328252077102661,"[10, 50, 6, 4, 10]"
Off,Off,Off,On,On,Off,Off,Off,On,On,Off,Off,On,On,On,On,Off,On,Off,On,0.08826303482055664,1.4302291870117188,467960,4.285516738891602,828309,4503,8.237709283828735,"[10, 50, 6, 4, 10]"
On,On,On,Off,On,Off,On,On,On,On,Off,Off,On,Off,On,On,On,On,Off,Off,0.08360099792480469,1.4465241432189941,465288,4.293780326843262,828309,4503,8.442635297775269,"[10, 50, 6, 4, 10]"
On,Off,On,On,Off,On,Off,On,On,Off,Off,Off,Off,On,On,Off,On,On,On,Off,0.07934737205505371,1.5021989345550537,504440,7.160327434539795,866233,4708,11.232551574707031,"[10, 50, 6, 4, 25]"
On,On,Off,On,On,On,On,On,On,On,Off,On,On,On,On,On,On,On,On,Off,0.08194398880004883,1.5091822147369385,496248,7.18307900428772,866233,4708,11.330268621444702,"[10, 50, 6, 4, 25]"
On,Off,Off,On,Off,Off,On,On,On,Off,Off,On,Off,Off,On,Off,On,Off,Off,Off,0.08552885055541992,1.5081276893615723,504440,7.172270059585571,866233,4708,11.31538462638855,"[10, 50, 6, 4, 25]"
On,On,On,On,Off,Off,On,On,Off,On,Off,Off,On,On,On,On,On,Off,On,Off,0.09960103034973145,5.498579263687134,1248872,34.639206647872925,2152160,10605,42.839118242263794,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,Off,On,On,Off,Off,On,On,Off,On,Off,On,On,On,Off,0.08658528327941895,1.514113426208496,504440,7.167798280715942,866233,4708,11.200674057006836,"[10, 50, 6, 4, 25]"
On,Off,On,On,Off,Off,On,On,On,On,Off,On,On,On,On,Off,On,On,Off,Off,0.09183979034423828,1.5135252475738525,504440,7.179780006408691,866233,4708,11.272921562194824,"[10, 50, 6, 4, 25]"
On,Off,Off,On,Off,Off,On,On,On,Off,Off,On,On,Off,On,Off,On,Off,Off,Off,0.08902716636657715,1.5279452800750732,504440,7.178528308868408,866233,4708,11.246944904327393,"[10, 50, 6, 4, 25]"
On,On,Off,On,On,Off,Off,On,On,On,Off,On,Off,On,On,Off,On,On,On,Off,0.09511828422546387,1.5265860557556152,504440,7.163965702056885,866233,4708,11.37080192565918,"[10, 50, 6, 4, 25]"
On,Off,On,On,Off,Off,On,On,On,On,Off,Off,On,On,On,On,On,On,Off,Off,0.08248782157897949,5.4686267375946045,1248872,34.602672815322876,2152160,10605,42.60220551490784,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,Off,On,On,On,On,On,Off,Off,0.08803057670593262,5.5029826164245605,1248872,34.67022204399109,2152160,10605,42.710389614105225,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,On,On,Off,On,Off,Off,On,On,On,On,On,On,Off,Off,0.09452557563781738,5.483906269073486,1248872,34.66380524635315,2152160,10605,42.664855003356934,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,Off,On,On,On,On,On,Off,Off,0.09650874137878418,5.482881784439087,1248872,34.776182413101196,2152160,10605,42.93426585197449,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,On,On,On,Off,Off,Off,On,On,On,On,On,On,Off,Off,0.08090591430664062,5.487256050109863,1248872,34.78945517539978,2152160,10605,42.8708336353302,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,On,On,On,Off,Off,0.08965301513671875,5.491730451583862,1248872,34.61603546142578,2152160,10605,42.4960253238678,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,Off,On,Off,On,On,Off,Off,On,On,On,On,On,Off,Off,Off,0.10228371620178223,0.41141247749328613,237848,2.21340274810791,356663,1676,5.1066248416900635,"[10, 50, 6, 4, 5]"
On,Off,Off,On,Off,On,Off,On,On,On,Off,On,Off,On,On,Off,Off,On,Off,Off,0.09904980659484863,0.4291362762451172,241944,2.214139223098755,356663,1676,5.146336555480957,"[10, 50, 6, 4, 5]"
Off,On,Off,On,On,On,On,On,Off,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,0.08690619468688965,0.4132866859436035,237848,2.2087762355804443,356663,1676,5.1994428634643555,"[10, 50, 6, 4, 5]"
On,On,Off,Off,On,On,Off,On,On,On,Off,Off,Off,On,On,On,On,On,On,Off,0.10122108459472656,0.3966491222381592,237848,2.226336717605591,356663,1676,5.142605781555176,"[10, 50, 6, 4, 5]"
On,Off,On,Off,Off,Off,On,On,On,On,Off,On,On,Off,Off,On,Off,Off,Off,Off,0.10420036315917969,0.40516233444213867,237848,2.2144064903259277,356663,1676,5.207097291946411,"[10, 50, 6, 4, 5]"
Off,Off,Off,Off,Off,On,Off,On,On,Off,Off,On,On,Off,On,Off,Off,On,Off,Off,0.08437085151672363,0.4211099147796631,240512,2.21325945854187,356663,1676,5.192111968994141,"[10, 50, 6, 4, 5]"
On,On,On,On,On,On,Off,Off,Off,On,Off,Off,On,Off,Off,On,Off,On,On,Off,0.09147214889526367,0.4000210762023926,237848,2.206264019012451,356663,1676,5.102315425872803,"[10, 50, 6, 4, 5]"
On,On,On,On,Off,Off,Off,On,On,On,Off,On,On,Off,Off,On,On,Off,On,Off,0.08717894554138184,0.41957712173461914,237848,2.216460704803467,356663,1676,5.1263556480407715,"[10, 50, 6, 4, 5]"
On,On,Off,Off,On,On,Off,Off,On,On,On,On,On,On,Off,Off,Off,On,Off,Off,0.09364914894104004,1.4216866493225098,469384,4.275529146194458,828309,4503,8.180863380432129,"[10, 50, 6, 4, 10]"
On,Off,Off,Off,On,On,Off,On,Off,On,Off,On,On,On,On,Off,On,Off,Off,Off,0.09117388725280762,1.4334423542022705,469384,4.2703163623809814,828309,4503,8.344623804092407,"[10, 50, 6, 4, 10]"
On,On,On,Off,On,On,Off,On,On,On,Off,Off,Off,On,On,On,On,On,On,Off,0.10326051712036133,1.450852632522583,465288,4.274087905883789,828309,4503,8.274839639663696,"[10, 50, 6, 4, 10]"
On,On,On,Off,On,Off,On,On,Off,On,Off,On,On,Off,On,On,On,On,Off,Off,0.0969536304473877,1.433577299118042,465288,4.288080215454102,828309,4503,8.342074871063232,"[10, 50, 6, 4, 10]"
On,Off,Off,On,Off,On,Off,On,On,Off,Off,On,Off,On,On,On,On,On,Off,On,0.10617899894714355,1.498427391052246,496248,7.174097537994385,866233,4708,11.274656772613525,"[10, 50, 6, 4, 25]"
On,On,Off,On,On,On,On,Off,Off,On,Off,On,On,On,Off,On,On,On,On,Off,0.08577871322631836,1.514491081237793,496248,7.175979852676392,866233,4708,11.312600374221802,"[10, 50, 6, 4, 25]"
On,Off,Off,On,Off,Off,On,On,On,Off,Off,Off,On,On,On,On,On,On,Off,Off,0.08430862426757812,5.491534233093262,1248872,34.65952110290527,2152160,10605,42.66818022727966,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,On,Off,On,0.08219647407531738,1.440659761428833,469384,4.274747371673584,828309,4503,8.39522409439087,"[10, 50, 6, 4, 10]"
On,Off,On,Off,Off,Off,On,On,On,On,Off,On,Off,On,On,Off,Off,Off,Off,Off,0.09052801132202148,1.4452359676361084,469384,4.289780616760254,828309,4503,8.439123392105103,"[10, 50, 6, 4, 10]"
On,Off,Off,On,Off,On,Off,Off,On,On,Off,On,Off,On,On,On,On,On,Off,Off,0.08660054206848145,1.4370267391204834,465288,4.284903049468994,828309,4503,8.285876274108887,"[10, 50, 6, 4, 10]"
