inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
80,15,2,4,20,0.5878787878787878,3.142128324508667,0
70,25,1,2,20,0.5151515151515151,2.7850040674209593,0
50,20,1,1,5,0.2727272727272727,2.7722633123397826,0
70,25,1,4,15,0.4787878787878787,2.813399314880371,1
70,25,1,2,15,0.4787878787878787,2.7941770792007445,1
60,25,1,1,5,-0.12727272727272726,2.777520751953125,1
90,25,1,4,5,0.11515151515151514,2.7920406103134154,1
90,5,3,1,20,0.4545454545454545,2.857303762435913,2
90,25,1,4,20,0.12727272727272726,2.8138074398040773,2
60,25,1,1,10,-0.04242424242424241,2.7949793100357057,2
