inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
70,25,1,4,15,0.4787878787878787,2.813399314880371,0
60,25,1,1,10,-0.04242424242424241,2.7949793100357057,0
90,5,3,1,20,0.4545454545454545,2.857303762435913,1
60,20,1,1,20,-0.34545454545454546,2.8336331844329834,1
90,25,1,2,20,-0.5151515151515151,2.8104101181030274,1
60,15,1,2,20,-0.28484848484848485,2.8844223499298094,2
80,20,2,4,35,0.12727272727272726,4.546517348289489,2
50,25,3,3,20,-0.10303030303030303,3.3007853507995604,2
80,15,2,1,20,-0.3696969696969697,2.8628629446029663,2
50,20,2,3,20,-1,73.94289424419404,3
