inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
70,25,1,4,15,0.4787878787878787,2.813399314880371,0
80,15,2,4,20,0.5878787878787878,3.142128324508667,0
70,25,1,2,15,0.4787878787878787,2.7941770792007445,0
60,25,1,1,10,-0.04242424242424241,2.7949793100357057,1
90,5,3,1,20,0.4545454545454545,2.857303762435913,1
90,25,1,4,20,0.12727272727272726,2.8138074398040773,1
60,20,2,1,5,-0.13939393939393938,2.8028913259506227,2
60,20,2,1,20,0.34545454545454546,2.8940263032913207,2
90,5,2,1,5,-0.12727272727272726,2.839303994178772,2
90,25,1,2,20,-0.5151515151515151,2.8104101181030274,3
