time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
40,25,40000,4,0.5,0.7333333333333332,53.82173430919647,0
30,30,10000,10,0.9,0.16363636363636364,39.583495426177976,0
30,45,20000,10,0.9,0.2121212121212121,48.46403746604919,0
30,20,10000,10,0.5,-0.28484848484848485,37.40854034423828,0
30,45,35000,4,0.9,0.5151515151515151,50.16724057197571,0
40,40,35000,4,0.5,0.6848484848484848,57.68908157348633,1
50,20,35000,4,0.7,0.709090909090909,60.89127690792084,1
30,20,35000,10,0.7,-0.01818181818181818,45.62431347370148,1
30,20,20000,10,0.5,-0.4424242424242424,40.38842482566834,1
45,30,10000,6,0.9,0.43030303030303024,53.125647616386416,1
