time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
40,25,40000,4,0.5,0.7333333333333332,53.82173430919647,0
30,20,20000,10,0.5,-0.4424242424242424,40.38842482566834,0
45,45,30000,6,0.5,0.6969696969696969,65.8554531097412,1
50,30,10000,6,0.5,0.6121212121212121,57.86726894378662,1
50,35,20000,6,0.5,0.6121212121212121,62.790859603881835,1
50,20,35000,4,0.5,-0.006060606060606061,60.843856024742124,2
30,45,45000,10,0.5,0.3696969696969697,68.1861427783966,2
55,30,45000,6,0.5,0.5878787878787878,76.38488280773163,2
50,35,40000,10,0.5,0.4666666666666666,75.80844111442566,2
40,30,50000,10,0.5,0.24848484848484845,68.55723872184754,3
