time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
30,20,20000,10,0.5,0.8424242424242423,46.08270635604858,0
30,45,15000,10,0.5,0.9393939393939393,52.496320843696594,0
30,45,10000,10,0.5,0.8060606060606059,46.26769933700562,1
50,20,35000,4,0.5,0.9151515151515152,63.06039175987244,1
40,25,35000,4,0.5,0.9030303030303028,54.897126698493956,1
50,35,40000,4,0.5,0.9151515151515152,73.90829870700836,1
40,25,10000,4,0.5,0.7818181818181817,47.762562203407285,2
30,45,45000,10,0.5,0.8909090909090909,87.65324289798737,2
50,20,35000,6,0.5,0.8787878787878788,66.46035196781159,2
50,40,35000,4,0.5,0.8909090909090909,72.87639346122742,2
