time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
30,30,25000,10,0.5,0.5393939393939393,46.4369740486145,0
35,25,40000,4,0.7,0.8206724839680872,48.91244959831238,0
30,35,40000,4,0.5,0.6484848484848483,48.054022026062015,0
35,25,25000,4,0.7,0.5030303030303029,45.190334630012515,0
30,25,15000,4,0.5,0.4545454545454545,37.63270845413208,0
30,25,15000,8,0.6,0.23636363636363633,39.66715536117554,1
40,40,40000,4,0.5,0.7454545454545454,60.12855355739593,1
40,40,15000,4,0.5,0.6727272727272726,50.01071367263794,1
35,35,25000,4,0.5,0.5272727272727272,47.806880307197574,1
30,30,25000,8,0.5,0.38181818181818183,45.49674198627472,1
