time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
30,30,25000,10,0.5,0.5393939393939393,46.4369740486145,0
35,25,15000,10,0.5,0.2606060606060606,45.20211753845215,0
30,25,15000,8,0.6,0.23636363636363633,39.66715536117554,0
35,25,40000,4,0.7,0.8206724839680872,48.91244959831238,0
30,35,40000,4,0.5,0.6484848484848483,48.054022026062015,0
35,35,25000,4,0.5,0.5272727272727272,47.806880307197574,1
30,25,15000,8,0.5,0.05454545454545454,39.79534842967987,1
40,40,40000,4,0.5,0.7454545454545454,60.12855355739593,1
45,35,10000,4,0.5,0.19999999999999998,52.53452572822571,2
55,30,25000,8,0.5,0.6121212121212121,70.41579532623291,2
