threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,30,20,True,0.9146341463414634,16.060007905960084,0
8,35,10,True,0.6707317073170732,8.043376421928405,0
8,35,35,True,0.7804878048780488,28.079160594940184,1
8,35,25,True,0.7195121951219513,20.071365070343017,1
8,15,45,True,0.7682926829268294,36.0624256849289,2
8,50,40,True,0.17073170731707318,32.09695188999176,2
8,40,55,True,0.7560975609756098,44.10131697654724,3
8,25,55,True,0.6585365853658538,44.08847692012787,3
8,15,60,True,0.7317073170731708,48.06033596992493,4
8,45,60,True,0.6463414634146342,48.07217602729797,5
