maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,evaluated_time,fidelity_setting,corr
3532,1,43111,19642,14618,93,444,false,32140,false,594921,2168,18560,true,50896,27492,26064,499,232600,6,2982.77,361.24841117858887,"[8, 50, 180, True]",1
3532,1,43111,19642,14618,93,444,false,32140,false,594921,14868,18560,true,50896,27492,50838,439,232600,6,2981.37,361.21876645088196,"[8, 50, 180, True]",1
12160,2,59134,52533,43535,146,255,true,12053,false,128978,23277,80178,false,13255,34948,10562,244,551561,1,2952.88,361.2205765247345,"[8, 50, 180, True]",1
7205,1,18631,19642,23240,102,444,false,32140,true,94812,12835,18204,true,50896,43952,27747,859,455701,6,2947.34,361.2174220085144,"[8, 50, 180, True]",1
12160,2,31834,12000,42897,146,169,true,59170,false,435935,3720,47097,false,5474,27492,48331,744,588322,1,2942.33,361.24619364738464,"[8, 50, 180, True]",1
8591,1,43111,19642,14618,166,444,false,32140,true,594921,36422,18560,true,50896,57918,27747,442,478098,6,2933.72,361.2553789615631,"[8, 50, 180, True]",1
12160,2,59134,12000,42897,146,389,true,49554,false,128978,23277,55752,false,5474,25999,10562,244,551561,1,2921.17,361.2325348854065,"[8, 50, 180, True]",1
15217,1,43111,19642,2165,488,422,false,50170,false,594921,6726,47097,true,64046,57918,26064,437,271441,8,2904.58,361.2307229042053,"[8, 50, 180, True]",1
12160,2,59134,7687,43535,146,169,true,5259,false,128978,2168,80178,true,13255,34948,10562,244,551561,7,2899.4,361.1874575614929,"[8, 50, 180, True]",1
4357,668,10575,7687,43101,137,169,false,5259,false,435935,2168,92263,true,13255,59030,48331,320,271441,5,2853.66,180.08980894088745,"[8, 50, 180, True]",1
2125,898,49258,34178,43101,22,197,false,15467,true,377009,22954,47097,false,48967,14916,9590,125,547772,2,2799.68,180.1276090145111,"[8, 50, 180, True]",1
1711,640,17308,50487,4820,22,348,false,11172,true,377009,12640,47097,false,7969,27492,26064,38,210837,4,2777.46,180.12563395500183,"[8, 50, 180, True]",1
1711,898,17308,50487,4820,22,139,false,11172,true,377009,12640,19235,true,7969,14916,64140,38,535080,2,2776.5,180.099689245224,"[8, 50, 180, True]",1
1711,404,53539,3066,34619,109,139,false,13229,false,6054,12640,19235,true,7969,52789,64140,38,535080,2,2772.41,180.12128853797913,"[8, 50, 180, True]",1
18006,313,49258,9667,5272,21,319,false,23493,true,501670,22954,43428,false,56908,19891,9590,125,547772,2,2761.53,180.12274312973022,"[8, 50, 180, True]",1
2125,898,40344,34178,43101,22,197,false,15467,false,377009,52417,47097,false,48967,14916,51851,827,210837,2,2760.07,180.0929262638092,"[8, 50, 180, True]",1
15217,668,49258,9667,2165,21,319,false,59170,true,435935,3720,43428,false,56908,27492,9590,125,547772,5,2747.72,180.12872672080994,"[8, 50, 180, True]",1
3532,629,40344,34178,43101,93,348,false,15467,false,70101,2168,47097,false,13255,27492,26064,499,210837,8,2744.14,180.09258270263672,"[8, 50, 180, True]",1
15217,668,31834,50817,2165,78,169,false,59170,false,435935,3720,47097,true,64046,27492,48331,744,271441,5,2740.74,180.1276934146881,"[8, 50, 180, True]",1
18006,102,40344,9667,5272,21,319,false,23493,false,501670,52417,43428,false,56908,19891,51851,827,210837,2,2739.87,180.10134077072144,"[8, 50, 180, True]",1
