ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,Off,Off,Off,On,On,Off,On,On,On,On,On,Off,On,On,On,On,Off,Off,0.1083221435546875,0.5023536682128906,237848,2.273120164871216,356663,1676,5.51160454750061,"[10, 50, 6, 4, 5]"
Off,On,On,On,Off,Off,On,On,Off,Off,On,On,Off,Off,On,Off,On,Off,Off,On,0.07988286018371582,0.41156935691833496,241944,2.191523790359497,356663,1676,5.190323352813721,"[10, 50, 6, 4, 5]"
Off,On,On,Off,On,Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,Off,On,On,On,0.08528566360473633,0.39959287643432617,236416,2.199601411819458,356663,1676,5.081519603729248,"[10, 50, 6, 4, 5]"
On,Off,Off,On,On,On,Off,On,Off,On,Off,Off,On,On,Off,Off,Off,Off,On,Off,0.09135985374450684,0.3977649211883545,241944,2.2286317348480225,356663,1676,5.152598857879639,"[10, 50, 6, 4, 5]"
Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,0.09263849258422852,0.40718936920166016,241944,2.255108118057251,356663,1676,5.156237363815308,"[10, 50, 6, 4, 5]"
Off,Off,Off,Off,Off,On,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,On,0.09161496162414551,0.40557146072387695,240512,2.2318849563598633,356663,1676,5.1307055950164795,"[10, 50, 6, 4, 5]"
On,Off,Off,Off,Off,Off,On,Off,On,Off,On,Off,Off,Off,Off,Off,On,On,Off,On,0.0973355770111084,0.41933584213256836,241944,2.2472832202911377,356663,1676,5.186636447906494,"[10, 50, 6, 4, 5]"
On,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,On,Off,0.07052946090698242,0.41109585762023926,237848,2.2337706089019775,356663,1676,5.138764142990112,"[10, 50, 6, 4, 5]"
On,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,On,Off,0.09240508079528809,1.4309017658233643,465288,4.270797252655029,828309,4503,8.217286109924316,"[10, 50, 6, 4, 10]"
Off,On,On,On,Off,Off,On,On,Off,Off,On,On,Off,Off,On,Off,On,Off,Off,On,0.10115385055541992,1.4459638595581055,469384,4.259074449539185,828309,4503,8.189716100692749,"[10, 50, 6, 4, 10]"
Off,On,On,Off,On,Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,Off,On,On,On,0.09555721282958984,1.4203464984893799,467960,4.27633810043335,828309,4503,8.218395709991455,"[10, 50, 6, 4, 10]"
On,Off,Off,On,On,On,Off,On,Off,On,Off,Off,On,On,Off,Off,Off,Off,On,Off,0.0942847728729248,1.4360003471374512,469384,4.26718282699585,828309,4503,8.393608570098877,"[10, 50, 6, 4, 10]"
On,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,On,Off,0.08646225929260254,1.533329725265503,496248,7.205987930297852,866233,4708,11.367764472961426,"[10, 50, 6, 4, 25]"
On,Off,Off,On,On,On,Off,On,Off,On,Off,Off,On,On,Off,Off,Off,Off,On,Off,0.09030723571777344,1.5180306434631348,504440,7.161477565765381,866233,4708,11.321043968200684,"[10, 50, 6, 4, 25]"
On,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,On,Off,0.09128403663635254,5.489046573638916,1248872,34.812575340270996,2152160,10605,42.93262004852295,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,On,Off,Off,Off,On,On,Off,On,Off,Off,On,On,Off,On,0.09615731239318848,1.4375123977661133,469384,4.2771897315979,828309,4503,8.260641813278198,"[10, 50, 6, 4, 10]"
Off,On,Off,Off,Off,On,Off,On,On,On,Off,Off,On,Off,On,On,Off,Off,On,Off,0.09268784523010254,1.4418766498565674,467960,4.2739338874816895,828309,4503,8.27539610862732,"[10, 50, 6, 4, 10]"
On,On,Off,On,Off,On,Off,Off,On,Off,Off,Off,On,Off,On,Off,Off,Off,Off,Off,0.07973551750183105,1.44441819190979,469384,4.257243633270264,828309,4503,8.239243268966675,"[10, 50, 6, 4, 10]"
Off,Off,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,0.09959268569946289,1.4432580471038818,467960,4.265642166137695,828309,4503,8.284585952758789,"[10, 50, 6, 4, 10]"
Off,On,Off,On,Off,On,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,0.07361030578613281,1.4365663528442383,469384,4.248877048492432,828309,4503,8.19644570350647,"[10, 50, 6, 4, 10]"
