ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,On,Off,On,Off,Off,On,On,Off,On,On,Off,Off,On,Off,Off,On,Off,On,0.09116363525390625,0.5164473056793213,241944,2.346508026123047,356663,1676,5.571912050247192,"[10, 50, 6, 4, 5]"
Off,On,Off,On,Off,On,On,Off,Off,Off,Off,Off,On,Off,On,Off,Off,On,On,Off,0.08058595657348633,0.404224157333374,241944,2.1972429752349854,356663,1676,5.0653252601623535,"[10, 50, 6, 4, 5]"
Off,On,Off,On,On,Off,Off,Off,On,On,Off,On,On,On,Off,On,On,Off,On,Off,0.08963632583618164,0.41453099250793457,236416,2.191728353500366,356663,1676,5.226061820983887,"[10, 50, 6, 4, 5]"
On,Off,On,Off,Off,On,On,On,Off,On,On,Off,Off,On,Off,On,On,Off,Off,On,0.10831499099731445,0.4174611568450928,237848,2.1990597248077393,356663,1676,5.168236970901489,"[10, 50, 6, 4, 5]"
On,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,On,Off,0.08797192573547363,0.4033386707305908,241944,2.2098896503448486,356663,1676,5.286015510559082,"[10, 50, 6, 4, 5]"
Off,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,0.09958124160766602,0.4006540775299072,240512,2.1931440830230713,356663,1676,5.134859323501587,"[10, 50, 6, 4, 5]"
On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,On,0.0898580551147461,0.4122307300567627,241944,2.1926076412200928,356663,1676,5.1339592933654785,"[10, 50, 6, 4, 5]"
Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,0.09360122680664062,0.406693696975708,240512,2.190910577774048,356663,1676,5.175160646438599,"[10, 50, 6, 4, 5]"
Off,On,Off,On,Off,On,On,Off,Off,Off,Off,Off,On,Off,On,Off,Off,On,On,Off,0.09630346298217773,1.4453778266906738,469384,4.277130365371704,828309,4503,8.385238409042358,"[10, 50, 6, 4, 10]"
On,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,On,Off,0.08589696884155273,1.4400568008422852,469384,4.2737884521484375,828309,4503,8.320724487304688,"[10, 50, 6, 4, 10]"
