innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,cost,fidelity,prepare_time,run_time,clean_time
920,17779196,5640,399490720,11930254,5248958,6123,343223360,2,88,12550625280,7870,2834845440,22,87884744,full,475,87290664,47,763220,236.3,267.9422836303711,"[180, 50, 100000, 4, 0.5]",82.59109854698181,180.17213797569275,1.5226271152496338
160,810145664,34580,544174656,110093528,1015811328,88083,846828544,0,17,13829473280,16862,110843216,75,16893942,minimal,8303,7610796,70,420037,231.35,271.38170051574707,"[180, 50, 100000, 4, 0.5]",83.16626596450806,180.1697506904602,4.938151121139526
497,382304480,10600,127429496,81565448,625575680,52076,774146112,1,25,14459154432,25706,1737677184,34,118899968,minimal,6302,128618888,97,583474,152.6,275.4095003604889,"[180, 50, 100000, 4, 0.5]",90.07177114486694,180.28175330162048,1.9513189792633057
737,663744448,29701,809020672,48680040,428532768,101145,136853584,1,55,10597854208,2695,3388071680,126,53117120,noblob,3703,48968700,25,241141,144.09,279.6098828315735,"[180, 50, 100000, 4, 0.5]",93.61943364143372,180.09579014778137,2.804607391357422
507,470110336,38766,1046626176,60071352,229529568,34261,667508224,1,48,13216145408,28860,4197446144,64,5200218,full,5043,53789680,6,31195,73.41,353.27907252311707,"[180, 50, 100000, 4, 0.5]",164.86221861839294,181.42216038703918,3.898916721343994
259,759422848,1135,163772144,95340472,829293184,114825,29745856,1,70,11841523712,7020,1414334592,96,74685800,minimal,7494,108278392,80,683983,155.08,443.92972350120544,"[180, 50, 100000, 4, 0.5]",258.6219217777252,180.43808102607727,1.7727437019348145
86,197360064,23910,775284032,134081304,682141952,24955,496565888,2,86,11138585600,13124,893745216,12,40115820,minimal,9335,28156586,52,319344,267.53,259.68767642974854,"[180, 50, 100000, 4, 0.5]",74.67072200775146,180.07335329055786,1.8215727806091309
838,981853760,16067,429206176,29880910,342584288,73387,999571904,0,7,15240857600,19081,2602987008,85,106486352,noblob,1972,82674984,28,973227,260.43,256.25826811790466,"[180, 50, 100000, 4, 0.5]",71.83612823486328,180.09052157402039,1.2206523418426514
770,269286048,22044,237517984,106087688,517624064,47857,600969280,1,42,10934088704,22252,2957869824,108,43689996,minimal,5428,61770468,88,145118,225.88,252.61466598510742,"[180, 50, 100000, 4, 0.5]",67.24420619010925,180.10550689697266,2.1790246963500977
26,558524864,17943,965277184,6859402,572136512,129724,98480248,1,63,14870397952,13259,506364000,53,111569976,noblob,2670,116276328,16,553766,230.71,253.31534790992737,"[180, 50, 100000, 4, 0.5]",67.98802280426025,180.15272212028503,2.0675225257873535
318,130732904,36901,511698048,37482592,1004314688,26566,428059712,2,80,14167399424,4314,2133323648,95,11661116,full,869,20413460,44,449625,265.27,255.57858562469482,"[180, 50, 100000, 4, 0.5]",70.86585688591003,180.11067986488342,1.4840798377990723
574,915169280,3011,702492608,67238696,119505744,75791,1066341376,0,0,12958699520,27325,3510955776,2,76360448,minimal,8538,74946952,67,859367,300.45,246.39734959602356,"[180, 50, 100000, 4, 0.5]",61.91738319396973,180.11588621139526,1.2706294059753418
687,218563280,13712,663075776,91482472,322699008,12878,275675648,2,94,15576989696,1160,3801794560,66,132706968,minimal,9733,95033848,61,881721,267.72,249.43217873573303,"[180, 50, 100000, 4, 0.5]",64.96319389343262,180.11054039001465,1.2469406127929688
424,1010856000,26579,270891328,55181344,804787136,93600,912442944,0,24,11549768704,23000,1291441280,31,64239272,noblob,2213,15338367,37,286584,268.35,252.52528429031372,"[180, 50, 100000, 4, 0.5]",67.87440466880798,180.11666345596313,1.4328639507293701
233,448842304,8752,936534656,18535354,909996096,62562,708827776,1,31,12179510272,16998,770730304,118,96712112,full,4174,120638408,9,716866,238.68,254.82993412017822,"[180, 50, 100000, 4, 0.5]",69.63815975189209,180.09978318214417,1.9776620864868164
970,730224896,31458,7516647,119573976,184478960,110900,204695040,1,62,13624321024,11041,2207471616,43,33517968,minimal,6467,40970568,83,122581,228.7,259.57407903671265,"[180, 50, 100000, 4, 0.5]",74.43143725395203,180.152099609375,1.8916521072387695
