threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,25,10,True,-0.07878787878787878,10.063126111030579,0
8,40,40,True,0.8303030303030302,40.12665796279907,0
2,15,15,True,0.7696969696969697,15.074667763710021,0
8,25,15,False,0.4424242424242424,15.071272730827332,0
10,40,10,True,0.3696969696969697,10.064201378822327,0
8,35,15,True,0.4666666666666666,15.07707302570343,1
6,40,15,True,0.6121212121212121,15.077332901954652,1
10,25,15,True,0.38181818181818183,15.076675629615783,1
8,20,15,True,0.07878787878787878,15.070867133140563,1
2,20,15,False,-0.05454545454545454,15.074828505516052,2
