threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,25,10,True,-0.07878787878787878,10.063126111030579,0
8,40,40,True,0.8303030303030302,40.12665796279907,0
8,35,15,True,0.4666666666666666,15.07707302570343,0
6,40,15,True,0.6121212121212121,15.077332901954652,0
10,25,15,True,0.38181818181818183,15.076675629615783,0
8,20,15,True,0.07878787878787878,15.070867133140563,0
8,35,35,True,0.5151515151515151,35.114236855506896,1
8,25,15,True,0.35757575757575755,15.07704656124115,1
2,40,60,True,0.4545454545454545,60.095378923416135,2
8,45,15,True,0.2727272727272727,15.081635403633118,2
