fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,On,Off,On,Off,On,Off,On,Off,0.1069803237915039,1.6834616661071777,515000,34.305320501327515,2152160,10605,40.055323362350464,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,Off,Off,On,On,On,Off,On,On,Off,Off,Off,Off,Off,On,0.08349251747131348,1.4920547008514404,521896,34.04569959640503,2152160,10605,38.25853180885315,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,On,Off,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,0.09352445602416992,1.4350459575653076,521896,34.11512756347656,2152160,10605,38.20983529090881,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,On,Off,Off,On,Off,Off,Off,On,Off,On,On,Off,Off,On,0.08786296844482422,1.478043556213379,515000,34.13976836204529,2152160,10605,38.34845519065857,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,Off,Off,Off,On,On,Off,On,Off,On,Off,On,Off,On,Off,On,0.0924224853515625,1.4556443691253662,513704,34.039923667907715,2152160,10605,38.123449087142944,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,On,On,On,On,Off,On,On,Off,On,Off,On,On,Off,Off,0.09102845191955566,1.4881315231323242,515192,34.10389852523804,2152160,10605,38.148146629333496,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,On,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,Off,On,0.09324908256530762,1.4540200233459473,513896,34.08384656906128,2152160,10605,38.15017032623291,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,On,Off,Off,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,On,0.0881643295288086,1.4630827903747559,521896,34.07854390144348,2152160,10605,38.22664141654968,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,On,On,On,On,Off,Off,0.0828244686126709,1.49345064163208,515000,34.11898612976074,2152160,10605,38.31054711341858,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,Off,On,On,Off,Off,On,Off,Off,On,On,Off,Off,On,Off,0.09005451202392578,1.4925103187561035,513896,33.994072675704956,2152160,10605,38.21620798110962,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,Off,On,Off,Off,On,Off,On,On,Off,Off,On,Off,Off,Off,0.07764077186584473,1.488847017288208,523384,34.08424353599548,2152160,10605,38.318119764328,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,Off,Off,On,Off,Off,On,Off,Off,On,Off,Off,On,On,Off,On,0.0725550651550293,1.504978895187378,515192,34.11435508728027,2152160,10605,38.18396878242493,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,On,On,Off,Off,On,Off,Off,Off,On,Off,On,On,Off,On,0.10637021064758301,1.4963607788085938,523384,34.10760021209717,2152160,10605,38.283634185791016,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,Off,On,Off,On,On,Off,Off,Off,Off,On,On,Off,Off,On,0.09281110763549805,1.45811128616333,515192,34.04342317581177,2152160,10605,38.174859285354614,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,On,Off,On,On,Off,On,Off,On,On,On,Off,On,On,On,On,0.0988314151763916,1.510326623916626,515192,34.18283820152283,2152160,10605,38.31899619102478,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,Off,On,On,Off,On,On,On,On,Off,On,On,On,Off,On,0.08303499221801758,1.4772934913635254,515192,34.07087159156799,2152160,10605,38.13929009437561,"[10, 50, 6, 4, 50]"
