time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
45,45,30000,6,0.5,0.9757575757575757,73.13053650856018,0
35,30,10000,6,0.5,0.9515151515151514,44.95529131889343,0
50,35,20000,6,0.5,0.8909090909090909,66.4900892496109,1
30,20,20000,10,0.5,0.8181818181818182,45.56134021282196,1
55,30,45000,6,0.5,0.9393939393939393,84.59918503761291,1
50,35,40000,10,0.5,0.9393939393939393,92.34929926395417,1
60,20,40000,4,0.5,0.8909090909090909,74.58240978717804,1
50,35,35000,8,0.5,0.9393939393939393,82.87104210853576,1
35,30,20000,6,0.7,0.709090909090909,49.47458028793335,2
30,45,45000,10,0.5,0.8787878787878788,86.69891753196717,2
