maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,evaluated_time,fidelity_setting,corr
815,975,51790,22471,7980,19,342,true,30550,true,290131,58330,54681,true,64622,47265,11946,439,532153,8,2775.22,180.1157705783844,"[8, 50, 180, True]",1
17525,64,42863,56724,8572,217,342,false,30841,false,290131,54465,99966,true,29465,12310,48201,970,431785,8,2752.2,180.1100754737854,"[8, 50, 180, True]",1
5732,805,5401,53390,8572,30,494,true,50378,true,302061,18609,5292,true,34506,12310,48201,380,532153,7,2728.67,180.1184504032135,"[8, 50, 180, True]",1
17525,975,42863,53268,63689,46,342,true,30841,false,290131,13646,88500,true,29465,8767,6653,439,431785,8,2726.64,180.1095380783081,"[8, 50, 180, True]",1
17525,588,42863,56724,7980,30,281,false,30841,false,290131,18609,93885,true,34506,8767,48201,380,585626,7,2722.82,180.1041374206543,"[8, 50, 180, True]",1
17525,805,5401,53390,63689,30,342,true,30841,true,290131,18609,88500,true,29465,8767,6653,439,532153,7,2722.48,180.1177110671997,"[8, 50, 180, True]",1
11324,588,5401,56724,7980,30,281,true,50378,false,302061,18609,93885,true,34506,12310,48201,380,585626,7,2722.13,180.09818649291992,"[8, 50, 180, True]",1
5732,805,5401,53268,96135,46,494,true,30841,false,302061,13646,88500,true,29465,8767,48201,380,204206,7,2715.46,180.10895133018494,"[8, 50, 180, True]",1
17525,805,5401,56724,7429,53,342,true,30841,false,302061,54465,88500,true,29465,12310,48201,380,204206,7,2709.66,180.08449602127075,"[8, 50, 180, True]",1
17525,232,42863,53268,7980,46,281,false,30841,false,290131,13646,93885,true,34506,8767,48201,380,31067,7,2707.22,180.11868929862976,"[8, 50, 180, True]",1
5732,975,1671,4890,63689,30,281,true,14482,false,469109,13646,16398,true,34506,55164,39206,439,532153,7,2704.77,180.1196358203888,"[8, 50, 180, True]",1
17525,805,5401,56724,96135,46,494,false,30841,false,290131,54465,99966,false,29465,12310,48201,380,500998,8,2703.76,180.1193130016327,"[8, 50, 180, True]",1
815,405,51790,22471,5599,19,63,true,30550,false,61835,58330,54681,false,64622,47265,11946,345,14058,6,2702.03,180.12776613235474,"[8, 50, 180, True]",1
17525,227,5401,32285,7980,30,281,false,33678,false,290131,13377,93885,true,34506,8767,48201,439,431785,7,2700.22,180.12269949913025,"[8, 50, 180, True]",1
5732,64,42863,53268,96135,46,494,false,30841,false,290131,13646,99966,true,29465,8767,48201,970,431785,8,2698.52,180.11875009536743,"[8, 50, 180, True]",1
5732,975,5401,32285,7980,30,281,false,50378,false,290131,13377,93885,true,34506,12310,48201,439,532153,7,2698.3,180.12782073020935,"[8, 50, 180, True]",1
17525,975,42863,32285,63689,46,281,true,50378,false,290131,13646,88500,true,34506,12310,39206,439,431785,8,2697.22,180.11683177947998,"[8, 50, 180, True]",1
17525,975,42863,56724,63689,46,342,false,30841,false,290131,13646,99966,true,29465,12310,48201,439,431785,8,2692.83,180.11665272712708,"[8, 50, 180, True]",1
815,805,51790,22471,7980,19,63,true,30550,true,61835,58330,54681,true,64622,47265,11946,345,14058,7,2692.73,180.11358308792114,"[8, 50, 180, True]",1
11324,588,1671,56724,63689,30,494,true,878,false,302061,13646,5292,true,34506,8767,48201,380,136578,7,2690.67,180.1275553703308,"[8, 50, 180, True]",1
