threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,35,10,True,-0.07878787878787878,10.053918552398681,0
8,50,10,True,0.8181818181818182,10.055203247070313,0
8,35,50,True,0.41818181818181815,50.11912875175476,1
8,40,15,True,-0.12727272727272726,15.06813817024231,1
8,25,55,True,0.4666666666666666,55.11368932723999,1
8,35,25,True,0.35757575757575755,25.090790367126466,1
8,45,40,True,0.2727272727272727,40.11750059127807,2
8,40,50,True,0.13939393939393938,50.12686688899994,3
8,30,45,True,0.07878787878787878,45.102153635025026,3
8,15,60,True,-0.07878787878787878,60.07713131904602,4
