time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
30,20,20000,10,0.5,0.9361745372672995,45.13460531234741,0
40,25,40000,4,0.5,0.7173285415424762,56.8959977388382,1
35,20,40000,4,0.7,0.1945297739776207,49.56703944206238,1
35,35,20000,10,0.5,0.8997002046464956,57.479807591438295,1
40,25,40000,4,0.7,0.4255338805760452,57.10787274837494,2
40,30,50000,10,0.5,0.8449887057152897,86.17089562416076,2
30,45,45000,10,0.5,0.8510677611520904,87.19321768283844,2
50,30,10000,6,0.5,0.7294866524160775,59.92735381126404,2
40,30,40000,6,0.5,0.8389096502784892,65.26420617103577,2
50,20,20000,6,0.5,0.7294866524160775,60.86844437122345,2
