innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,evaluated_time,fidelity_setting,corr
219,853540926,727,703945996,28805247,1039832844,89753,118373185,0,15,14493210875,5452,3567057283,71,91362992,full,4554,70526210,69,797373,353.52,44.45447134971619,"[30, 20, 20000, 10, 0.5]",0.9361745372672995
839,360365961,516,846604391,85793425,609800675,32240,369800029,2,9,15330340807,28925,1156627826,71,6268275,noblob,8145,130721531,14,877172,353.39,45.22359085083008,"[30, 20, 20000, 10, 0.5]",0.9361745372672995
89,723724946,1604,306421242,106953664,1005121,92620,1016036069,0,20,14411933382,10346,4081641049,108,28586159,minimal,9248,117323967,56,46481,346.38,44.659221172332764,"[30, 20, 20000, 10, 0.5]",0.9361745372672995
809,826174311,1149,83751671,46892495,646077429,119798,366268670,0,39,11601815633,23919,3813642716,57,49993323,noblob,186,46900528,93,157801,343.67,46.60509181022644,"[30, 20, 20000, 10, 0.5]",0.9361745372672995
897,637534449,1893,1050177286,132719121,944629046,53047,855359832,0,95,13943450978,24431,3277598270,16,118901155,full,7042,20259038,7,209276,339.74,46.33795928955078,"[30, 20, 20000, 10, 0.5]",0.9361745372672995
961,595624023,2389,296924716,109519077,885557046,40305,411904453,0,57,12598026114,116,2196316572,58,11325321,full,9386,108697314,69,775142,332.23,45.60907530784607,"[30, 20, 20000, 10, 0.5]",0.9361745372672995
533,751231147,572,219829468,14880765,938449492,101501,201591791,0,71,14381790116,20832,1119120709,77,123434249,minimal,3471,72254403,4,95958,331.49,45.23159909248352,"[30, 20, 20000, 10, 0.5]",0.9361745372672995
661,553920951,11049,1009504554,84011437,844848058,43970,249173128,0,37,14196020580,12774,3066721941,37,82719922,full,9999,69295972,54,841238,329.59,48.29304027557373,"[30, 20, 20000, 10, 0.5]",0.9361745372672995
222,983546411,1565,606077052,33595007,831840659,124550,450605212,0,81,13629657024,13327,1896905943,4,100363244,full,6565,31005292,60,865236,329.18,44.79236960411072,"[30, 20, 20000, 10, 0.5]",0.9361745372672995
311,446627157,10224,172131681,60967666,288022664,81875,249115584,2,25,11582253187,19370,2551576622,13,82972619,full,10112,60074689,4,189694,328.53,45.989169120788574,"[30, 20, 20000, 10, 0.5]",0.9361745372672995
273,83792502,126,649567725,103839872,76657158,125397,514989096,0,43,13817486815,29375,677643127,100,92329039,noblob,2437,25434852,18,739610,328.16,46.81715798377991,"[30, 20, 20000, 10, 0.5]",0.9361745372672995
684,623537618,1185,967722676,95742993,33105454,116143,903709657,0,93,10601425528,12260,4191894010,18,113083326,noblob,10106,57415340,75,925295,327.0,45.138049364089966,"[30, 20, 20000, 10, 0.5]",0.9361745372672995
790,728444719,2697,673541221,101621619,112622382,13523,71689682,0,1,15292548685,29227,1822434230,77,18647775,minimal,5725,44109748,21,499649,326.97,46.48219895362854,"[30, 20, 20000, 10, 0.5]",0.9361745372672995
527,270442021,11979,870077805,50484326,553697649,11383,284967582,0,13,11337581494,17721,1199671463,65,62407924,noblob,3560,129796498,72,851865,323.03,47.536667346954346,"[30, 20, 20000, 10, 0.5]",0.9361745372672995
923,939152086,23460,806958585,81651922,351875497,76800,943013128,0,4,14372687819,10103,315352487,66,17852222,full,3663,30769167,87,348909,319.62,46.80056834220886,"[30, 20, 20000, 10, 0.5]",0.9361745372672995
708,163374239,12214,946722282,2030729,847854232,111336,256537078,0,44,13338229300,26276,1130542027,25,3707710,minimal,1538,53302160,90,430823,319.31,46.96188449859619,"[30, 20, 20000, 10, 0.5]",0.9361745372672995
409,496836017,25006,288562292,6969444,1045182564,17289,836229768,0,77,10922346995,23227,3865101350,101,27061502,noblob,2402,92817899,6,783763,319.17,46.91439127922058,"[30, 20, 20000, 10, 0.5]",0.9361745372672995
298,892687578,7795,537165553,94001155,673208578,25038,180183873,2,69,12391376039,6545,2756702472,64,101947252,noblob,2949,131392619,15,167665,318.68,46.444968700408936,"[30, 20, 20000, 10, 0.5]",0.9361745372672995
68,820657361,21295,732702798,131224487,471182352,105577,599481507,2,93,10417206316,7516,367283841,53,83337872,noblob,6767,75792841,61,627833,315.02,46.67910051345825,"[30, 20, 20000, 10, 0.5]",0.9361745372672995
164,975413828,34284,375559119,100347888,742055830,122267,794185079,2,22,11288574684,25310,2518230304,11,21712733,minimal,6714,98410751,28,364960,314.6,45.6948823928833,"[30, 20, 20000, 10, 0.5]",0.9361745372672995
