time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
30,20,20000,10,0.5,0.6242424242424242,45.83763608932495,0
35,35,40000,4,0.7,0.8787878787878788,58.305499362945554,0
30,20,10000,10,0.9,0.38181818181818183,40.13394885063171,0
30,45,20000,6,0.5,0.7939393939393938,49.41605815887451,0
55,40,45000,4,0.5,0.9030303030303028,82.44992716312409,0
30,25,40000,4,0.5,0.4787878787878787,46.766164898872375,1
50,30,30000,6,0.5,0.8181818181818182,69.29973261356353,1
30,20,35000,4,0.5,0.35757575757575755,42.83361713886261,1
45,30,20000,10,0.5,0.6,65.34683237075805,1
55,30,45000,6,0.5,0.8424242424242423,82.98868849277497,1
