inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,35,1,3,20,0.05454545454545454,2.88038547039032,0
70,25,1,4,10,-0.22424242424242422,2.7761584281921388,0
50,15,1,3,15,-0.10303030303030303,2.8186607360839844,0
50,25,2,4,15,0.5151515151515151,2.954908847808838,0
90,5,1,3,25,-0.10303030303030303,2.9306725025177003,1
60,35,1,1,25,-0.5878787878787878,2.927465486526489,1
50,10,1,3,20,0.04242424242424241,3.0073379039764405,1
60,20,3,4,20,0.4424242424242424,5.561033177375793,1
90,20,3,4,20,-0.7696969696969697,5.546949028968811,2
60,25,3,1,15,-1,73.4500215291977,3
