inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
70,25,1,4,10,-0.22424242424242422,2.7761584281921388,0
50,25,1,4,10,0.5393939393939393,2.794194722175598,0
50,10,2,4,20,0.7212121212121211,3.499685859680176,0
50,15,1,1,20,0.6363636363636362,2.8013283014297485,0
50,25,2,4,15,0.5151515151515151,2.954908847808838,1
70,25,1,3,15,0.33333333333333326,2.8099587678909304,1
50,25,1,4,15,-0.38181818181818183,2.8095935344696046,1
60,20,3,4,20,0.4424242424242424,5.561033177375793,2
70,5,1,1,10,0.309090909090909,2.8101906061172484,2
50,15,1,3,10,-0.09090909090909088,2.812712574005127,3
