fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,On,On,On,On,On,Off,On,0.09202456474304199,1.6534271240234375,515000,34.99194884300232,2152160,10605,40.735750913619995,"[10, 50, 6, 4, 50]"
On,On,On,On,On,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,Off,0.10713648796081543,1.4897501468658447,521896,34.089558839797974,2152160,10605,38.20825934410095,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,On,On,On,Off,Off,Off,On,On,Off,Off,On,On,On,Off,On,0.08812689781188965,1.5802910327911377,515192,34.0849814414978,2152160,10605,38.278332471847534,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,On,On,Off,Off,On,On,On,Off,On,Off,Off,On,Off,Off,0.09940385818481445,1.4955658912658691,522088,34.126699447631836,2152160,10605,38.26594161987305,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,Off,Off,On,On,Off,Off,Off,Off,On,On,On,On,Off,On,On,0.07964706420898438,1.4826288223266602,523384,34.048837423324585,2152160,10605,38.17288088798523,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,Off,On,On,On,On,Off,Off,On,Off,Off,Off,Off,Off,Off,0.10128617286682129,1.4579658508300781,513896,34.108269691467285,2152160,10605,38.230419874191284,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,Off,Off,On,On,On,On,On,Off,Off,On,Off,On,On,On,0.08500361442565918,1.4745471477508545,513704,34.11043667793274,2152160,10605,38.1728892326355,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,On,On,On,Off,On,Off,Off,On,On,Off,On,Off,Off,Off,Off,0.09097719192504883,1.5083882808685303,513896,34.063799142837524,2152160,10605,38.21632981300354,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,On,On,On,On,0.0908513069152832,1.4953088760375977,523192,34.0963249206543,2152160,10605,38.17018485069275,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,Off,Off,On,On,Off,Off,On,On,On,Off,On,Off,On,Off,0.0959169864654541,1.4981646537780762,523192,34.15882182121277,2152160,10605,38.34316301345825,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,On,On,On,On,On,Off,On,0.08391880989074707,0.2078709602355957,69928,0.24420785903930664,63535,747,3.0125951766967773,"[50, 10, 1, 3, 20]"
On,On,On,On,On,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,Off,0.10037469863891602,0.20629501342773438,68896,0.23793315887451172,63535,747,2.93656063079834,"[50, 10, 1, 3, 20]"
On,Off,Off,Off,Off,On,On,On,Off,Off,Off,On,On,Off,Off,On,On,On,Off,On,0.10872149467468262,0.22777009010314941,69928,0.26241183280944824,63535,747,3.123098611831665,"[50, 10, 1, 3, 20]"
Off,On,Off,On,Off,On,On,On,Off,Off,On,On,On,Off,On,Off,Off,On,Off,Off,0.08934497833251953,0.20559406280517578,68896,0.244765043258667,63535,747,3.046703815460205,"[50, 10, 1, 3, 20]"
Off,Off,On,On,Off,Off,Off,On,On,Off,Off,Off,Off,On,On,On,On,Off,On,On,0.09167623519897461,0.22974801063537598,69928,0.24634718894958496,63535,747,3.0128228664398193,"[50, 10, 1, 3, 20]"
Off,On,On,Off,Off,Off,Off,On,On,On,On,Off,Off,On,Off,Off,Off,Off,Off,Off,0.09083366394042969,0.17650485038757324,68896,0.24436712265014648,63535,747,3.012265920639038,"[50, 10, 1, 3, 20]"
On,Off,On,Off,On,Off,Off,Off,On,On,On,On,On,Off,Off,On,Off,On,On,On,0.08526349067687988,0.21323609352111816,68896,0.23501348495483398,63535,747,3.002398729324341,"[50, 10, 1, 3, 20]"
On,On,Off,Off,On,On,On,On,Off,On,Off,Off,On,On,Off,On,Off,Off,Off,Off,0.08668208122253418,0.19463849067687988,68896,0.240220308303833,63535,747,2.9913244247436523,"[50, 10, 1, 3, 20]"
Off,Off,On,On,Off,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,On,On,On,On,0.09319233894348145,0.18923664093017578,69928,0.2372760772705078,63535,747,2.9775216579437256,"[50, 10, 1, 3, 20]"
On,Off,Off,On,On,On,Off,Off,On,On,Off,Off,On,On,On,Off,On,Off,On,Off,0.08753728866577148,0.2119131088256836,69928,0.2462754249572754,63535,747,2.958087205886841,"[50, 10, 1, 3, 20]"
Off,On,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,On,On,On,On,On,Off,On,0.09744620323181152,0.29512810707092285,168904,2.688192129135132,518734,3161,5.588399648666382,"[60, 20, 3, 4, 20]"
On,On,On,On,On,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,Off,0.09965848922729492,0.3002793788909912,167768,2.686814308166504,518734,3161,5.619826316833496,"[60, 20, 3, 4, 20]"
On,Off,Off,Off,Off,On,On,On,Off,Off,Off,On,On,Off,Off,On,On,On,Off,On,0.0911722183227539,0.3159816265106201,168904,2.6640450954437256,518734,3161,5.604799509048462,"[60, 20, 3, 4, 20]"
Off,On,Off,On,Off,On,On,On,Off,Off,On,On,On,Off,On,Off,Off,On,Off,Off,0.09831786155700684,0.31473541259765625,167768,2.689202308654785,518734,3161,5.569388389587402,"[60, 20, 3, 4, 20]"
Off,Off,On,On,Off,Off,Off,On,On,Off,Off,Off,Off,On,On,On,On,Off,On,On,0.09651923179626465,0.2973458766937256,168904,2.714423894882202,518734,3161,5.560255289077759,"[60, 20, 3, 4, 20]"
Off,On,On,Off,Off,Off,Off,On,On,On,On,Off,Off,On,Off,Off,Off,Off,Off,Off,0.11159348487854004,0.28854942321777344,167768,2.6756627559661865,518734,3161,5.548462867736816,"[60, 20, 3, 4, 20]"
On,Off,On,Off,On,Off,Off,Off,On,On,On,On,On,Off,Off,On,Off,On,On,On,0.09307980537414551,0.29569435119628906,167768,2.662148952484131,518734,3161,5.565564393997192,"[60, 20, 3, 4, 20]"
On,On,Off,Off,On,On,On,On,Off,On,Off,Off,On,On,Off,On,Off,Off,Off,Off,0.08167552947998047,0.2906637191772461,167768,2.659134864807129,518734,3161,5.501627206802368,"[60, 20, 3, 4, 20]"
Off,Off,On,On,Off,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,On,On,On,On,0.10305595397949219,0.3112759590148926,168904,2.651686668395996,518734,3161,5.523252964019775,"[60, 20, 3, 4, 20]"
On,Off,Off,On,On,On,Off,Off,On,On,Off,Off,On,On,On,Off,On,Off,On,Off,0.08832526206970215,0.31677842140197754,168904,2.681065797805786,518734,3161,5.528755187988281,"[60, 20, 3, 4, 20]"
Off,On,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,On,On,On,On,On,Off,On,0.09166789054870605,0.16025972366333008,35344,0.1603682041168213,82079,602,2.91265606880188,"[90, 35, 1, 3, 20]"
On,On,On,On,On,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,Off,0.08467888832092285,0.1703035831451416,30216,0.13524889945983887,82079,602,2.937295436859131,"[90, 35, 1, 3, 20]"
On,Off,Off,Off,Off,On,On,On,Off,Off,Off,On,On,Off,Off,On,On,On,Off,On,0.0924992561340332,0.1923995018005371,35344,0.15059614181518555,82079,602,2.989128589630127,"[90, 35, 1, 3, 20]"
Off,On,Off,On,Off,On,On,On,Off,Off,On,On,On,Off,On,Off,Off,On,Off,Off,0.08934187889099121,0.17105841636657715,30216,0.13498854637145996,82079,602,2.818653106689453,"[90, 35, 1, 3, 20]"
Off,Off,On,On,Off,Off,Off,On,On,Off,Off,Off,Off,On,On,On,On,Off,On,On,0.09015917778015137,0.2064533233642578,31248,0.13444781303405762,82079,602,2.8555619716644287,"[90, 35, 1, 3, 20]"
Off,On,On,Off,Off,Off,Off,On,On,On,On,Off,Off,On,Off,Off,Off,Off,Off,Off,0.1022944450378418,0.17347311973571777,34312,0.14035344123840332,82079,602,2.8497705459594727,"[90, 35, 1, 3, 20]"
On,Off,On,Off,On,Off,Off,Off,On,On,On,On,On,Off,Off,On,Off,On,On,On,0.09229636192321777,0.16048979759216309,34312,0.14892816543579102,82079,602,2.905136823654175,"[90, 35, 1, 3, 20]"
On,On,Off,Off,On,On,On,On,Off,On,Off,Off,On,On,Off,On,Off,Off,Off,Off,0.07677245140075684,0.1855933666229248,34312,0.15490198135375977,82079,602,2.8752591609954834,"[90, 35, 1, 3, 20]"
Off,Off,On,On,Off,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,On,On,On,On,0.08372116088867188,0.1734147071838379,31248,0.1430356502532959,82079,602,2.8136489391326904,"[90, 35, 1, 3, 20]"
On,Off,Off,On,On,On,Off,Off,On,On,Off,Off,On,On,On,Off,On,Off,On,Off,0.09446954727172852,0.1717691421508789,31248,0.1470334529876709,82079,602,2.8467440605163574,"[90, 35, 1, 3, 20]"
Off,On,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,On,On,On,On,On,Off,On,0.0860135555267334,0.3126072883605957,168904,2.7037596702575684,518734,3161,5.568871021270752,"[90, 20, 3, 4, 20]"
On,On,On,On,On,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,Off,0.08037853240966797,0.30446624755859375,167768,2.669233560562134,518734,3161,5.525350093841553,"[90, 20, 3, 4, 20]"
On,Off,Off,Off,Off,On,On,On,Off,Off,Off,On,On,Off,Off,On,On,On,Off,On,0.08996152877807617,0.3039543628692627,168904,2.664933681488037,518734,3161,5.595949649810791,"[90, 20, 3, 4, 20]"
Off,On,Off,On,Off,On,On,On,Off,Off,On,On,On,Off,On,Off,Off,On,Off,Off,0.08903789520263672,0.3111917972564697,167768,2.6621527671813965,518734,3161,5.522119522094727,"[90, 20, 3, 4, 20]"
Off,Off,On,On,Off,Off,Off,On,On,Off,Off,Off,Off,On,On,On,On,Off,On,On,0.09261131286621094,0.29637813568115234,168904,2.6769044399261475,518734,3161,5.588897228240967,"[90, 20, 3, 4, 20]"
Off,On,On,Off,Off,Off,Off,On,On,On,On,Off,Off,On,Off,Off,Off,Off,Off,Off,0.07503485679626465,0.28917431831359863,167768,2.6735124588012695,518734,3161,5.4502081871032715,"[90, 20, 3, 4, 20]"
On,Off,On,Off,On,Off,Off,Off,On,On,On,On,On,Off,Off,On,Off,On,On,On,0.09838628768920898,0.31009793281555176,167768,2.6630923748016357,518734,3161,5.473846912384033,"[90, 20, 3, 4, 20]"
On,On,Off,Off,On,On,On,On,Off,On,Off,Off,On,On,Off,On,Off,Off,Off,Off,0.09984493255615234,0.3030683994293213,167768,2.6722753047943115,518734,3161,5.555923223495483,"[90, 20, 3, 4, 20]"
Off,Off,On,On,Off,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,On,On,On,On,0.09674429893493652,0.2989969253540039,168904,2.679100275039673,518734,3161,5.595239162445068,"[90, 20, 3, 4, 20]"
On,Off,Off,On,On,On,Off,Off,On,On,Off,Off,On,On,On,Off,On,Off,On,Off,0.08449363708496094,0.2972242832183838,168904,2.6773760318756104,518734,3161,5.593085289001465,"[90, 20, 3, 4, 20]"
Off,On,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,On,On,On,On,On,Off,On,0.08659648895263672,0.1694331169128418,38648,0.1876225471496582,49522,837,2.930955648422241,"[90, 5, 1, 3, 25]"
