ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,evaluated_time,fidelity_setting,corr
Off,On,Off,Off,On,On,Off,On,On,Off,Off,On,On,On,On,Off,On,Off,Off,Off,0.08395051956176758,2.9684605598449707,"[90, 5, 1, 3, 15]",0.49090909090909085
Off,On,Off,On,Off,On,Off,Off,On,Off,Off,On,On,Off,On,On,On,Off,On,On,0.07626485824584961,2.936701774597168,"[90, 5, 1, 3, 15]",0.49090909090909085
Off,Off,Off,On,On,Off,On,Off,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,On,0.09030866622924805,2.9406309127807617,"[90, 5, 1, 3, 15]",0.49090909090909085
Off,Off,On,Off,On,On,Off,On,Off,Off,On,On,On,Off,On,On,On,On,On,Off,0.09195971488952637,2.7179226875305176,"[90, 5, 1, 3, 15]",0.49090909090909085
Off,On,Off,On,Off,On,Off,On,On,Off,Off,Off,On,Off,Off,On,On,Off,Off,Off,0.10571908950805664,2.9883387088775635,"[90, 5, 1, 3, 15]",0.49090909090909085
Off,Off,Off,Off,On,On,Off,On,On,On,On,Off,On,On,Off,On,On,Off,Off,On,0.09169697761535645,2.9048831462860107,"[90, 5, 1, 3, 15]",0.49090909090909085
On,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,Off,On,0.09570598602294922,2.7952632904052734,"[90, 5, 1, 3, 15]",0.49090909090909085
On,Off,On,On,On,Off,Off,On,On,Off,On,On,On,Off,Off,Off,On,On,Off,On,0.09209561347961426,2.8978757858276367,"[90, 5, 1, 3, 15]",0.49090909090909085
Off,Off,Off,Off,Off,Off,On,Off,On,On,On,Off,Off,On,Off,Off,Off,On,On,On,0.08553075790405273,3.002272605895996,"[90, 5, 1, 3, 15]",0.49090909090909085
Off,Off,On,On,Off,On,On,Off,On,On,On,Off,Off,On,Off,On,On,Off,On,On,0.09771132469177246,2.9601712226867676,"[90, 5, 1, 3, 15]",0.49090909090909085
Off,On,Off,On,Off,On,On,Off,On,Off,Off,On,Off,On,On,On,Off,Off,Off,On,0.09394717216491699,2.856928825378418,"[90, 5, 1, 3, 15]",0.49090909090909085
On,Off,Off,Off,On,Off,On,Off,Off,On,Off,Off,On,On,Off,On,Off,On,Off,Off,0.08085060119628906,2.9073848724365234,"[90, 5, 1, 3, 15]",0.49090909090909085
Off,Off,On,On,Off,Off,Off,Off,Off,On,Off,Off,On,On,On,Off,On,Off,Off,On,0.08572959899902344,2.9250340461730957,"[90, 5, 1, 3, 15]",0.49090909090909085
Off,Off,On,Off,On,On,Off,On,Off,On,Off,On,Off,On,Off,On,On,On,On,On,0.10147356986999512,3.006232738494873,"[90, 5, 1, 3, 15]",0.49090909090909085
On,On,On,On,On,Off,On,On,On,Off,Off,On,Off,Off,Off,On,On,On,Off,On,0.09878396987915039,2.839097261428833,"[90, 5, 1, 3, 15]",0.49090909090909085
Off,Off,On,Off,Off,On,Off,Off,On,On,Off,On,On,On,Off,On,Off,Off,Off,On,0.09473371505737305,2.931612253189087,"[90, 5, 1, 3, 15]",0.49090909090909085
On,On,On,On,On,On,Off,Off,On,Off,Off,Off,Off,Off,Off,On,On,Off,On,On,0.09553408622741699,2.8561856746673584,"[90, 5, 1, 3, 15]",0.49090909090909085
On,On,Off,On,Off,Off,Off,On,On,On,Off,Off,On,Off,On,On,Off,On,Off,Off,0.0877370834350586,2.7857494354248047,"[90, 5, 1, 3, 15]",0.49090909090909085
Off,On,Off,On,On,Off,On,Off,On,Off,Off,Off,Off,On,Off,Off,Off,On,On,On,0.08723926544189453,2.9496243000030518,"[90, 5, 1, 3, 15]",0.49090909090909085
On,Off,Off,On,Off,On,Off,Off,On,On,Off,On,On,Off,Off,On,Off,On,On,Off,0.09056472778320312,2.87086820602417,"[90, 5, 1, 3, 15]",0.49090909090909085
On,Off,Off,On,Off,On,On,On,On,On,Off,Off,On,On,On,Off,Off,Off,On,On,0.09401226043701172,2.8586618900299072,"[90, 5, 1, 3, 15]",0.49090909090909085
Off,Off,On,Off,On,On,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,0.09246706962585449,2.7967212200164795,"[90, 5, 1, 3, 15]",0.49090909090909085
On,Off,Off,On,Off,On,Off,On,On,On,On,Off,On,Off,On,On,On,On,Off,On,0.08854150772094727,2.942466974258423,"[90, 5, 1, 3, 15]",0.49090909090909085
On,Off,Off,Off,Off,On,On,On,On,On,On,On,On,On,On,On,Off,On,Off,On,0.08379888534545898,2.920786142349243,"[90, 5, 1, 3, 15]",0.49090909090909085
On,On,On,On,Off,On,On,On,On,On,On,On,On,Off,On,Off,Off,Off,On,On,0.08908748626708984,2.886930465698242,"[90, 5, 1, 3, 15]",0.49090909090909085
On,Off,On,Off,Off,Off,Off,Off,On,Off,On,On,On,Off,Off,Off,Off,On,Off,On,0.0921487808227539,2.8107564449310303,"[90, 5, 1, 3, 15]",0.49090909090909085
On,Off,On,Off,On,Off,Off,On,Off,Off,On,On,On,Off,On,Off,Off,Off,On,Off,0.09636759757995605,2.939356565475464,"[90, 5, 1, 3, 15]",0.49090909090909085
Off,Off,On,Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,On,Off,On,On,Off,0.09227490425109863,2.9950928688049316,"[90, 5, 1, 3, 15]",0.49090909090909085
Off,On,Off,On,Off,Off,Off,On,On,On,Off,Off,Off,On,On,Off,Off,On,On,On,0.08767986297607422,2.969011068344116,"[90, 5, 1, 3, 15]",0.49090909090909085
Off,On,Off,Off,On,On,Off,On,Off,On,Off,Off,Off,Off,On,On,On,Off,On,On,0.09363436698913574,2.8647727966308594,"[90, 5, 1, 3, 15]",0.49090909090909085
On,Off,Off,Off,On,Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,On,On,On,On,0.09226822853088379,2.7982676029205322,"[90, 5, 1, 3, 15]",0.49090909090909085
On,Off,On,On,On,Off,Off,Off,Off,Off,On,Off,On,On,On,On,On,On,On,On,0.10022997856140137,2.955507516860962,"[90, 5, 1, 3, 15]",0.49090909090909085
On,Off,Off,On,On,On,On,On,On,On,Off,On,On,Off,Off,Off,Off,On,Off,Off,0.08929944038391113,2.9327950477600098,"[90, 5, 1, 3, 15]",0.49090909090909085
On,On,On,Off,Off,Off,On,On,On,Off,Off,On,Off,Off,On,On,On,On,On,On,0.09421348571777344,2.870746374130249,"[90, 5, 1, 3, 15]",0.49090909090909085
On,On,On,Off,On,On,Off,On,On,On,On,Off,On,On,Off,On,Off,On,On,On,0.09062337875366211,2.867281675338745,"[90, 5, 1, 3, 15]",0.49090909090909085
Off,Off,Off,On,Off,On,Off,On,On,On,Off,Off,On,Off,Off,Off,On,Off,Off,Off,0.08497166633605957,2.8635947704315186,"[90, 5, 1, 3, 15]",0.49090909090909085
On,Off,On,On,Off,Off,Off,Off,On,On,On,On,On,Off,On,On,Off,Off,Off,On,0.08410859107971191,2.8958258628845215,"[90, 5, 1, 3, 15]",0.49090909090909085
On,On,On,On,Off,On,On,On,On,Off,On,On,On,Off,On,On,On,Off,Off,Off,0.09898114204406738,2.9418981075286865,"[90, 5, 1, 3, 15]",0.49090909090909085
Off,On,Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,On,On,0.08858847618103027,2.890373468399048,"[90, 5, 1, 3, 15]",0.49090909090909085
Off,On,Off,On,Off,Off,Off,Off,Off,On,On,On,On,Off,On,On,On,On,On,Off,0.09635376930236816,2.9579102993011475,"[90, 5, 1, 3, 15]",0.49090909090909085
On,On,Off,On,Off,Off,On,On,Off,Off,Off,On,On,Off,On,Off,Off,Off,On,On,0.09082913398742676,2.8686420917510986,"[90, 5, 1, 3, 15]",0.49090909090909085
On,On,On,Off,Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,Off,On,On,On,0.09843325614929199,2.942317485809326,"[90, 5, 1, 3, 15]",0.49090909090909085
