inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
80,35,1,3,15,0.23636363636363633,2.920314407348633,0
90,35,2,2,10,-0.006060606060606061,2.8922300815582274,0
70,10,1,2,5,-0.1515151515151515,2.8365665674209595,0
80,35,2,1,15,-0.13939393939393938,2.8858068227767943,0
70,10,1,4,20,-0.006060606060606061,3.07164089679718,1
60,20,2,2,15,-0.8666666666666665,3.0055156707763673,1
50,15,1,4,25,-0.04242424242424241,3.2105085611343385,2
90,25,3,4,20,-0.12727272727272726,4.199866414070129,3
50,25,2,3,35,-0.10303030303030303,4.451240110397339,3
90,20,2,3,35,-1,74.56425631046295,4
