inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,15,1,2,10,0.38181818181818183,2.83763108253479,0
50,15,1,1,25,0.6848484848484848,2.9002167701721193,0
80,20,1,1,10,0.09090909090909088,2.8260645866394043,0
80,35,1,3,15,0.23636363636363633,2.920314407348633,1
60,5,1,4,25,0.309090909090909,3.0028436183929443,1
80,35,2,4,10,0.33333333333333326,3.1574367761611937,1
90,35,2,2,10,-0.006060606060606061,2.8922300815582274,1
70,10,1,2,5,-0.1515151515151515,2.8365665674209595,1
80,35,2,1,15,-0.13939393939393938,2.8858068227767943,1
80,15,1,3,15,-0.06666666666666665,2.8924190521240236,2
