time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
50,30,10000,6,0.5,0.7212121212121211,61.280081605911256,0
50,20,35000,4,0.5,0.8909090909090909,63.16170525550842,0
40,25,40000,4,0.5,0.7212121212121211,57.381929183006285,0
50,35,20000,6,0.5,0.9151515151515152,66.48117399215698,0
30,20,20000,10,0.5,0.6727272727272726,45.56779057979584,0
45,45,30000,6,0.5,0.7454545454545454,74.18800859451294,1
55,30,45000,6,0.5,0.7333333333333332,84.51162915229797,2
50,35,40000,10,0.5,0.7333333333333332,91.93572771549225,2
40,30,50000,10,0.5,0.5757575757575757,87.11128115653992,3
30,45,45000,10,0.5,0.6363636363636362,87.3897607088089,3
