time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
30,20,20000,10,0.5,0.6727272727272726,45.56779057979584,0
40,30,10000,6,0.5,0.7575757575757575,49.799348974227904,0
45,20,30000,4,0.5,0.9393939393939393,56.88326802253723,0
30,45,35000,4,0.6,0.9393939393939393,56.31511240005493,0
50,20,35000,4,0.5,0.8909090909090909,63.16170525550842,1
50,35,20000,6,0.5,0.9151515151515152,66.48117399215698,1
40,35,20000,6,0.5,0.7333333333333332,56.48064024448395,1
50,20,35000,10,0.5,0.9151515151515152,76.40679647922516,1
40,25,40000,4,0.5,0.7212121212121211,57.381929183006285,2
50,45,35000,8,0.5,0.8545454545454544,89.30162000656128,2
