fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,On,On,Off,Off,On,On,Off,On,Off,On,Off,On,Off,On,Off,Off,On,Off,On,0.09280920028686523,0.33382248878479004,140352,2.2532193660736084,356663,1676,5.89366888999939,"[10, 50, 6, 4, 5]"
Off,Off,Off,On,Off,On,Off,On,Off,On,Off,Off,Off,On,Off,Off,On,Off,Off,Off,0.08571696281433105,0.287461519241333,145592,2.1010091304779053,356663,1676,4.973084211349487,"[10, 50, 6, 4, 5]"
On,On,Off,On,On,Off,Off,Off,Off,Off,Off,On,On,Off,On,On,On,Off,Off,On,0.08299469947814941,0.2764732837677002,145520,2.1310207843780518,356663,1676,5.056181907653809,"[10, 50, 6, 4, 5]"
On,On,Off,On,On,Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,On,Off,Off,Off,0.08717823028564453,0.2752091884613037,145520,2.098783493041992,356663,1676,4.969770431518555,"[10, 50, 6, 4, 5]"
Off,Off,On,Off,On,Off,On,On,Off,On,Off,Off,On,On,Off,On,Off,On,On,Off,0.09383201599121094,0.2933473587036133,140424,2.1420347690582275,356663,1676,5.09800386428833,"[10, 50, 6, 4, 5]"
On,On,On,On,On,On,On,Off,On,On,On,On,Off,On,On,Off,Off,Off,On,On,0.10153603553771973,0.24768853187561035,144448,2.131514549255371,356663,1676,5.0894269943237305,"[10, 50, 6, 4, 5]"
Off,Off,On,Off,Off,On,Off,On,On,On,Off,Off,Off,On,On,On,On,On,On,Off,0.0917043685913086,0.26726579666137695,141496,2.1004717350006104,356663,1676,5.00224757194519,"[10, 50, 6, 4, 5]"
Off,Off,Off,Off,Off,Off,On,On,On,Off,On,On,Off,Off,Off,On,Off,On,On,On,0.09829974174499512,0.26912474632263184,140424,2.1366846561431885,356663,1676,5.0343568325042725,"[10, 50, 6, 4, 5]"
On,On,Off,On,On,Off,Off,Off,Off,Off,Off,On,On,Off,On,On,On,Off,Off,On,0.10143852233886719,0.7553751468658447,207208,4.148988723754883,828309,4503,7.511242628097534,"[10, 50, 6, 4, 10]"
Off,Off,Off,On,Off,On,Off,On,Off,On,Off,Off,Off,On,Off,Off,On,Off,Off,Off,0.08513569831848145,0.7477738857269287,207240,4.136039972305298,828309,4503,7.472757816314697,"[10, 50, 6, 4, 10]"
On,On,Off,On,On,Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,On,Off,Off,Off,0.06975221633911133,0.7375986576080322,207208,4.126191139221191,828309,4503,7.418206214904785,"[10, 50, 6, 4, 10]"
Off,Off,On,Off,Off,On,Off,On,On,On,Off,Off,Off,On,On,On,On,On,On,Off,0.08451700210571289,0.7394580841064453,207240,4.1460206508636475,828309,4503,7.45059871673584,"[10, 50, 6, 4, 10]"
On,On,Off,On,On,Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,On,Off,Off,Off,0.10292220115661621,0.69808030128479,242608,6.792401552200317,866233,4708,10.130455255508423,"[10, 50, 6, 4, 25]"
Off,Off,On,Off,Off,On,Off,On,On,On,Off,Off,Off,On,On,On,On,On,On,Off,0.09227919578552246,0.7262058258056641,242680,6.769766330718994,866233,4708,10.016266345977783,"[10, 50, 6, 4, 25]"
Off,Off,On,Off,Off,On,Off,On,On,On,Off,Off,Off,On,On,On,On,On,On,Off,0.09274911880493164,1.5385620594024658,515192,34.20091724395752,2152160,10605,38.376787185668945,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,Off,Off,Off,Off,On,On,Off,Off,On,Off,Off,On,On,On,0.09804415702819824,0.7301716804504395,205976,4.154900074005127,828309,4503,7.614089488983154,"[10, 50, 6, 4, 10]"
On,On,Off,On,On,On,On,On,On,On,On,On,Off,On,On,On,Off,Off,Off,Off,0.08734822273254395,0.7580876350402832,206008,4.115177869796753,828309,4503,7.518404006958008,"[10, 50, 6, 4, 10]"
Off,Off,On,Off,On,On,On,On,On,On,On,Off,On,On,Off,Off,On,On,On,Off,0.08334016799926758,0.7162480354309082,207240,4.141888618469238,828309,4503,7.408837556838989,"[10, 50, 6, 4, 10]"
On,Off,Off,Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,On,On,0.0788261890411377,0.7044696807861328,207208,4.125360012054443,828309,4503,7.5234880447387695,"[10, 50, 6, 4, 10]"
Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,On,On,On,Off,On,Off,Off,Off,0.08137345314025879,0.756458044052124,207208,4.160321950912476,828309,4503,7.507022857666016,"[10, 50, 6, 4, 10]"
On,Off,On,On,Off,Off,Off,On,On,Off,Off,Off,On,Off,Off,On,Off,On,Off,On,0.09193706512451172,0.729886531829834,206008,4.165409803390503,828309,4503,7.56578803062439,"[10, 50, 6, 4, 10]"
On,Off,Off,Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,On,On,0.09089255332946777,0.7234814167022705,242608,6.772765874862671,866233,4708,10.065144538879395,"[10, 50, 6, 4, 25]"
Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,On,On,On,Off,On,Off,Off,Off,0.09346771240234375,0.6972455978393555,242608,6.770585060119629,866233,4708,10.068194389343262,"[10, 50, 6, 4, 25]"
Off,Off,On,Off,On,On,On,On,On,On,On,Off,On,On,Off,Off,On,On,On,Off,0.09439659118652344,0.6536624431610107,242680,6.766567707061768,866233,4708,10.127711772918701,"[10, 50, 6, 4, 25]"
On,Off,Off,Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,On,On,0.08625054359436035,1.5056498050689697,515000,34.134326696395874,2152160,10605,38.26012921333313,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,Off,On,On,Off,On,On,Off,Off,Off,Off,Off,On,On,Off,0.09139752388000488,0.6651523113250732,241528,6.776433706283569,866233,4708,10.05192255973816,"[10, 50, 6, 4, 25]"
On,Off,On,Off,Off,On,On,On,Off,On,Off,Off,On,On,Off,On,On,Off,Off,On,0.09511232376098633,0.7008049488067627,242680,6.7507545948028564,866233,4708,10.085464477539062,"[10, 50, 6, 4, 25]"
Off,Off,Off,On,On,On,On,Off,On,On,On,On,On,Off,On,Off,On,Off,Off,Off,0.09623551368713379,0.7101128101348877,242608,6.757666349411011,866233,4708,10.121686458587646,"[10, 50, 6, 4, 25]"
On,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,Off,On,On,On,0.09311223030090332,0.7217333316802979,241456,6.78914213180542,866233,4708,10.306577920913696,"[10, 50, 6, 4, 25]"
Off,On,Off,Off,Off,Off,Off,On,On,Off,On,On,Off,Off,Off,Off,Off,On,On,Off,0.10694360733032227,1.4877824783325195,513896,34.12039375305176,2152160,10605,38.40266823768616,"[10, 50, 6, 4, 50]"
On,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,Off,On,On,On,0.09035706520080566,1.4891917705535889,521896,34.08969306945801,2152160,10605,38.27549982070923,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,Off,On,Off,Off,On,On,Off,On,On,Off,On,Off,Off,Off,On,0.08823537826538086,1.4380738735198975,513704,34.05574011802673,2152160,10605,38.15134239196777,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,On,On,On,Off,On,On,On,Off,On,Off,Off,Off,On,On,0.09640097618103027,1.506756067276001,513896,34.100626707077026,2152160,10605,38.19684839248657,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,Off,On,On,On,Off,Off,Off,On,On,On,On,On,On,Off,0.0927891731262207,1.535524845123291,523384,34.02713370323181,2152160,10605,38.230380058288574,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,On,On,Off,Off,0.07781600952148438,1.5749547481536865,523192,34.07022547721863,2152160,10605,38.27941417694092,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,Off,On,Off,Off,On,Off,Off,Off,Off,On,Off,Off,On,On,0.09107851982116699,0.258502721786499,140424,2.0966579914093018,356663,1676,4.945964336395264,"[10, 50, 6, 4, 5]"
Off,On,On,On,On,Off,On,On,On,On,Off,Off,Off,On,Off,Off,On,On,Off,Off,0.10255289077758789,0.2868387699127197,145592,2.082048177719116,356663,1676,5.007277011871338,"[10, 50, 6, 4, 5]"
Off,On,Off,Off,Off,Off,Off,Off,On,On,Off,On,Off,Off,Off,Off,Off,On,On,Off,0.09372138977050781,0.28088951110839844,140352,2.080721855163574,356663,1676,5.017518043518066,"[10, 50, 6, 4, 5]"
On,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,On,On,Off,On,On,Off,Off,On,On,0.08752083778381348,0.26899218559265137,144448,2.08843731880188,356663,1676,4.994783163070679,"[10, 50, 6, 4, 5]"
Off,Off,On,On,Off,On,On,Off,On,Off,On,Off,On,On,On,Off,Off,On,Off,On,0.0941777229309082,0.2573366165161133,144448,2.0919084548950195,356663,1676,4.937846899032593,"[10, 50, 6, 4, 5]"
On,On,On,Off,Off,On,On,Off,Off,On,On,On,On,On,On,On,On,Off,On,Off,0.09477567672729492,0.26201510429382324,141424,2.0789549350738525,356663,1676,5.028689384460449,"[10, 50, 6, 4, 5]"
On,Off,On,Off,On,Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,On,On,Off,On,0.09846186637878418,0.2650573253631592,141496,2.091892957687378,356663,1676,4.882545471191406,"[10, 50, 6, 4, 5]"
