fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,On,On,Off,On,On,On,Off,Off,On,On,On,Off,On,Off,On,On,On,Off,0.11602997779846191,0.3524496555328369,145592,2.214705228805542,356663,1676,5.607778549194336,"[10, 50, 6, 4, 5]"
On,On,On,Off,On,Off,On,Off,Off,On,On,Off,On,Off,On,On,Off,Off,Off,Off,0.0890955924987793,0.29517030715942383,140352,2.104905366897583,356663,1676,5.049576759338379,"[10, 50, 6, 4, 5]"
On,Off,Off,On,On,Off,Off,On,On,On,On,Off,Off,Off,On,Off,Off,Off,Off,On,0.09689068794250488,0.2597787380218506,144520,2.126587152481079,356663,1676,5.060410976409912,"[10, 50, 6, 4, 5]"
Off,On,Off,Off,Off,Off,Off,On,On,On,On,On,On,On,Off,On,Off,On,Off,Off,0.09928512573242188,0.24739956855773926,140424,2.115790367126465,356663,1676,5.02606201171875,"[10, 50, 6, 4, 5]"
On,On,Off,Off,Off,On,On,Off,On,On,Off,On,On,On,Off,Off,On,On,On,On,0.09175229072570801,0.2639493942260742,141424,2.1130075454711914,356663,1676,4.947186708450317,"[10, 50, 6, 4, 5]"
Off,Off,On,On,On,On,Off,Off,On,Off,Off,Off,Off,On,On,On,On,Off,On,On,0.09089875221252441,0.2642209529876709,145520,2.088637590408325,356663,1676,4.872771739959717,"[10, 50, 6, 4, 5]"
On,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,0.07758975028991699,0.2853689193725586,140352,2.0764288902282715,356663,1676,4.983445405960083,"[10, 50, 6, 4, 5]"
Off,Off,On,On,Off,Off,On,On,Off,Off,Off,On,Off,Off,Off,On,On,Off,On,On,0.08388352394104004,0.25948095321655273,145592,2.1301474571228027,356663,1676,4.97619891166687,"[10, 50, 6, 4, 5]"
On,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,0.08433151245117188,0.7588286399841309,205976,4.151161193847656,828309,4503,7.56513524055481,"[10, 50, 6, 4, 10]"
Off,Off,On,On,Off,Off,On,On,Off,Off,Off,On,Off,Off,Off,On,On,Off,On,On,0.08963584899902344,0.7516915798187256,207240,4.122963905334473,828309,4503,7.592447280883789,"[10, 50, 6, 4, 10]"
On,On,On,Off,On,Off,On,Off,Off,On,On,Off,On,Off,On,On,Off,Off,Off,Off,0.09038257598876953,0.7753481864929199,205976,4.146495819091797,828309,4503,7.679975986480713,"[10, 50, 6, 4, 10]"
Off,Off,On,On,On,On,Off,Off,On,Off,Off,Off,Off,On,On,On,On,Off,On,On,0.0949251651763916,0.7245469093322754,207208,4.141680002212524,828309,4503,7.596654176712036,"[10, 50, 6, 4, 10]"
On,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,0.08961606025695801,0.7092669010162354,241456,6.782784700393677,866233,4708,10.04422378540039,"[10, 50, 6, 4, 25]"
Off,Off,On,On,Off,Off,On,On,Off,Off,Off,On,Off,Off,Off,On,On,Off,On,On,0.09293580055236816,0.66621994972229,246776,6.743117094039917,866233,4708,10.008349895477295,"[10, 50, 6, 4, 25]"
On,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,0.09864091873168945,1.50752854347229,513704,34.10539960861206,2152160,10605,38.26241493225098,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,On,On,Off,On,Off,Off,Off,On,Off,Off,On,On,Off,Off,0.10068130493164062,0.7124745845794678,207240,4.142581224441528,828309,4503,7.556233882904053,"[10, 50, 6, 4, 10]"
On,Off,On,On,Off,Off,Off,On,Off,On,On,On,Off,Off,Off,On,On,Off,On,Off,0.07819342613220215,0.7721908092498779,207240,4.140281915664673,828309,4503,7.547236919403076,"[10, 50, 6, 4, 10]"
Off,Off,On,On,Off,Off,On,Off,On,On,Off,On,On,On,On,On,Off,Off,Off,On,0.08696103096008301,0.7226154804229736,205976,4.141814947128296,828309,4503,7.417081832885742,"[10, 50, 6, 4, 10]"
On,On,Off,Off,On,Off,Off,Off,On,Off,On,On,On,On,On,On,On,Off,On,On,0.08941650390625,0.7377245426177979,207208,4.153195381164551,828309,4503,7.544663190841675,"[10, 50, 6, 4, 10]"
Off,On,Off,On,Off,On,Off,On,On,Off,Off,Off,On,Off,Off,Off,Off,On,On,Off,0.08804202079772949,0.7443475723266602,206008,4.115939617156982,828309,4503,7.45240592956543,"[10, 50, 6, 4, 10]"
On,On,On,Off,On,On,On,Off,Off,Off,On,Off,Off,Off,On,Off,Off,On,Off,On,0.09297609329223633,0.7321445941925049,205976,4.163219928741455,828309,4503,7.5372960567474365,"[10, 50, 6, 4, 10]"
On,Off,On,On,Off,Off,Off,On,Off,On,On,On,Off,Off,Off,On,On,Off,On,Off,0.09014558792114258,0.7320899963378906,246776,6.7902867794036865,866233,4708,10.107181310653687,"[10, 50, 6, 4, 25]"
Off,Off,On,On,Off,Off,On,Off,On,On,Off,On,On,On,On,On,Off,Off,Off,On,0.08208823204040527,0.7034730911254883,241456,6.7662975788116455,866233,4708,10.115213871002197,"[10, 50, 6, 4, 25]"
Off,On,Off,On,Off,On,Off,On,On,Off,Off,Off,On,Off,Off,Off,Off,On,On,Off,0.0821993350982666,0.7290570735931396,245624,6.773955583572388,866233,4708,10.162420988082886,"[10, 50, 6, 4, 25]"
Off,Off,On,On,Off,Off,On,Off,On,On,Off,On,On,On,On,On,Off,Off,Off,On,0.08641529083251953,1.4784936904907227,521896,34.04370141029358,2152160,10605,38.14480972290039,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,Off,Off,Off,On,On,On,Off,On,Off,Off,On,On,Off,On,0.09821391105651855,0.6993536949157715,242608,6.78261399269104,866233,4708,10.102621078491211,"[10, 50, 6, 4, 25]"
Off,Off,Off,On,Off,On,On,Off,On,On,On,On,On,Off,On,Off,Off,On,On,Off,0.08798646926879883,0.7374415397644043,241456,6.770443677902222,866233,4708,10.151797771453857,"[10, 50, 6, 4, 25]"
