threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,30,20,True,0.9636363636363635,20.093762493133546,0
8,50,40,True,0.9757575757575757,40.12201716899872,0
8,40,55,True,0.9999999999999999,55.1312029838562,0
8,35,10,True,0.6606060606060605,10.082399702072143,0
8,35,25,True,0.9515151515151514,25.09943356513977,1
8,45,60,True,0.9878787878787878,60.132631516456605,1
8,35,35,True,0.9272727272727272,35.10478355884552,2
8,25,55,True,0.9272727272727272,55.11367027759552,2
8,15,45,True,0.8303030303030302,45.092954540252684,3
8,15,60,True,0.9030303030303028,60.07542917728424,3
