fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,On,Off,Off,On,On,On,Off,On,On,On,Off,Off,Off,Off,On,On,On,On,On,0.11355471611022949,1.7077202796936035,515000,34.35037183761597,2152160,10605,40.18821883201599,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,On,Off,On,Off,Off,On,On,Off,On,Off,On,On,Off,On,Off,0.07093143463134766,1.477843999862671,515192,34.08062791824341,2152160,10605,38.247559785842896,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,Off,On,Off,Off,On,On,Off,On,On,Off,Off,Off,On,Off,On,0.08466267585754395,1.5123004913330078,521896,34.082359075546265,2152160,10605,38.43196153640747,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,Off,Off,Off,Off,On,Off,Off,On,On,On,On,On,On,On,Off,0.09233331680297852,1.509812355041504,515000,34.10753917694092,2152160,10605,38.30075454711914,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,On,On,On,Off,On,On,Off,Off,On,On,On,On,Off,Off,0.09148335456848145,1.4738354682922363,515192,34.07240438461304,2152160,10605,38.30786919593811,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,On,Off,On,On,On,On,On,On,Off,On,On,Off,On,On,0.09517717361450195,1.5564508438110352,523192,34.07267451286316,2152160,10605,38.2614049911499,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,Off,Off,On,Off,On,On,On,On,Off,On,On,Off,Off,On,On,0.09594297409057617,1.5147252082824707,522088,34.040542125701904,2152160,10605,38.22799468040466,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,Off,On,Off,On,Off,Off,On,On,On,On,Off,Off,Off,On,0.07739949226379395,1.490752935409546,513896,34.03683304786682,2152160,10605,38.12408232688904,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,On,On,Off,Off,On,Off,Off,On,0.09227156639099121,1.4660873413085938,515192,34.11085844039917,2152160,10605,38.26814079284668,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,On,Off,On,On,0.09701704978942871,1.5217602252960205,523192,34.12615942955017,2152160,10605,38.421595096588135,"[10, 50, 6, 4, 50]"
