fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,On,Off,On,0.09732961654663086,1.6540241241455078,521896,34.38538098335266,2152160,10605,40.26332068443298,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,On,On,Off,On,Off,Off,0.08675456047058105,1.466193437576294,513704,34.03965520858765,2152160,10605,38.25662088394165,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,Off,On,On,Off,Off,On,On,On,On,Off,On,Off,On,Off,On,0.09833621978759766,1.479323148727417,522088,34.002386808395386,2152160,10605,38.15755271911621,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,Off,Off,On,Off,Off,On,Off,On,On,On,On,On,On,Off,0.09087824821472168,1.4711177349090576,523192,34.083251953125,2152160,10605,38.373024463653564,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,Off,Off,Off,On,Off,Off,On,Off,On,On,On,On,Off,On,On,0.09538388252258301,1.453254222869873,523192,34.08141875267029,2152160,10605,38.41832160949707,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,On,Off,On,On,On,On,Off,On,On,On,On,Off,Off,Off,On,0.08115696907043457,1.499849796295166,522088,34.069342374801636,2152160,10605,38.14526009559631,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,On,On,On,Off,Off,On,Off,Off,On,On,On,On,Off,Off,On,0.08234739303588867,1.4811246395111084,523384,34.68660593032837,2152160,10605,38.77084541320801,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,On,Off,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,0.0918271541595459,1.4909508228302002,513896,34.06479263305664,2152160,10605,38.30972862243652,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,Off,Off,On,Off,On,Off,Off,On,On,Off,On,On,Off,Off,Off,0.09158706665039062,1.4956822395324707,515192,34.07139348983765,2152160,10605,38.2365837097168,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,Off,On,On,Off,Off,Off,Off,On,On,Off,Off,On,On,On,0.10080361366271973,1.5433506965637207,522088,34.241859674453735,2152160,10605,38.37414073944092,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,Off,On,Off,Off,Off,Off,On,Off,Off,Off,On,Off,On,On,0.07686758041381836,1.5203359127044678,523384,34.08329367637634,2152160,10605,38.35664343833923,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,On,On,On,Off,Off,On,On,On,On,Off,On,Off,On,Off,Off,0.0906367301940918,1.5365827083587646,522088,34.36392664909363,2152160,10605,38.600661277770996,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,Off,Off,On,On,Off,Off,On,Off,On,On,On,Off,Off,On,0.09296298027038574,1.5228607654571533,515000,34.019980669021606,2152160,10605,38.21198296546936,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,On,Off,Off,Off,On,Off,On,Off,Off,Off,On,On,On,On,On,0.0942385196685791,1.514354944229126,515000,34.058884382247925,2152160,10605,38.27709460258484,"[10, 50, 6, 4, 50]"
Off,On,On,On,On,Off,On,Off,On,On,On,On,On,Off,On,On,Off,On,On,On,0.10140252113342285,1.5158946514129639,521896,34.14807653427124,2152160,10605,38.28190898895264,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,On,On,On,On,Off,On,Off,On,On,On,On,Off,Off,Off,0.09933853149414062,1.50480055809021,515192,34.11253619194031,2152160,10605,38.09654402732849,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,On,On,On,On,Off,Off,Off,Off,On,Off,On,On,Off,On,0.09859132766723633,1.5004465579986572,523384,34.16708445549011,2152160,10605,38.35533261299133,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,On,Off,On,On,Off,On,Off,Off,0.07721281051635742,1.4879608154296875,513704,34.14665699005127,2152160,10605,38.33640742301941,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,On,Off,On,On,On,On,Off,Off,On,On,On,On,Off,Off,0.0976400375366211,1.556307077407837,515000,34.052180767059326,2152160,10605,38.46181035041809,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,On,On,On,On,Off,Off,On,On,On,On,On,On,Off,On,On,0.0907280445098877,1.473923921585083,515192,34.09473633766174,2152160,10605,38.27474308013916,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,On,Off,On,Off,On,On,On,On,Off,Off,On,On,Off,Off,0.07786202430725098,1.5215826034545898,523192,34.068300008773804,2152160,10605,38.189502000808716,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,On,On,On,On,On,On,On,Off,On,On,Off,On,Off,Off,0.09180140495300293,1.506730079650879,513896,34.10102939605713,2152160,10605,38.281028747558594,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,On,Off,Off,On,On,On,Off,Off,On,On,On,On,On,Off,On,0.08532071113586426,1.467285394668579,523192,34.07473111152649,2152160,10605,38.245524406433105,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,On,Off,On,On,On,Off,On,On,Off,On,Off,On,Off,Off,0.08555126190185547,1.5291423797607422,521896,34.00071454048157,2152160,10605,38.2433123588562,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,On,On,On,On,Off,On,On,On,On,On,Off,On,Off,Off,On,0.09500002861022949,1.4923171997070312,523384,34.02316737174988,2152160,10605,38.12085747718811,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,On,Off,Off,Off,Off,Off,On,On,On,On,Off,On,On,On,On,0.08798050880432129,1.515366792678833,523192,34.08288097381592,2152160,10605,38.20069670677185,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,On,On,On,Off,On,Off,0.09609389305114746,1.472543478012085,523384,34.084479331970215,2152160,10605,38.15316033363342,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,Off,Off,On,On,Off,Off,On,On,On,Off,Off,On,Off,Off,0.08609771728515625,1.4864616394042969,521896,34.11383032798767,2152160,10605,38.40787696838379,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,On,Off,On,Off,On,On,On,Off,Off,On,On,On,Off,Off,0.07783389091491699,1.5168981552124023,515000,34.055405616760254,2152160,10605,38.21096873283386,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,On,Off,On,Off,On,On,On,On,Off,On,On,Off,Off,On,0.08027243614196777,1.4539439678192139,523192,34.069868087768555,2152160,10605,38.20975470542908,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,On,On,On,On,Off,On,Off,Off,On,On,Off,On,On,Off,Off,0.11315178871154785,1.4505231380462646,523384,34.13129734992981,2152160,10605,38.213825941085815,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,On,Off,On,On,Off,On,On,Off,On,On,On,On,Off,On,On,0.09244441986083984,1.4693210124969482,523384,34.03942346572876,2152160,10605,38.20193266868591,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,Off,Off,Off,On,On,Off,Off,On,On,On,On,Off,On,Off,Off,0.09639096260070801,1.4806644916534424,521896,34.08333945274353,2152160,10605,38.3286919593811,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,Off,On,Off,On,Off,Off,On,On,On,On,On,Off,Off,On,0.08523178100585938,1.506037950515747,515192,34.50082302093506,2152160,10605,38.67270851135254,"[10, 50, 6, 4, 50]"
On,On,On,On,On,On,On,Off,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,On,0.09202456474304199,1.4786481857299805,523192,34.24455761909485,2152160,10605,38.34435272216797,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,Off,Off,On,On,On,Off,Off,On,Off,Off,On,Off,On,Off,Off,0.08935427665710449,1.5127997398376465,513896,34.103936433792114,2152160,10605,38.366825580596924,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,Off,Off,Off,Off,On,Off,Off,On,On,On,On,On,Off,Off,Off,0.11557793617248535,1.5374550819396973,515000,34.094865798950195,2152160,10605,38.358391523361206,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,On,On,Off,Off,Off,Off,Off,On,On,On,Off,On,Off,On,0.10363221168518066,1.4967882633209229,522088,34.067997217178345,2152160,10605,38.28772258758545,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,On,0.09567761421203613,1.4864802360534668,523192,34.0608766078949,2152160,10605,38.1967236995697,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,Off,Off,On,On,Off,On,On,Off,On,On,Off,On,Off,Off,0.08777570724487305,1.4581480026245117,513704,34.018248319625854,2152160,10605,38.17561674118042,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,On,Off,On,Off,On,Off,On,On,On,Off,On,On,Off,Off,0.09474992752075195,1.515838623046875,523192,34.149930477142334,2152160,10605,38.24870467185974,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,On,Off,On,On,Off,Off,On,Off,On,On,Off,On,Off,Off,0.09923171997070312,1.5269155502319336,513704,34.09676480293274,2152160,10605,38.314281940460205,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,Off,Off,On,On,On,Off,On,On,Off,On,Off,On,Off,On,0.10233879089355469,1.542140245437622,521896,34.05515909194946,2152160,10605,38.2850239276886,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,On,Off,On,Off,Off,Off,Off,On,Off,Off,Off,On,Off,On,On,0.0922398567199707,1.4961557388305664,523384,34.06278204917908,2152160,10605,38.27968740463257,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,On,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,On,On,On,0.0925135612487793,1.5188751220703125,521896,34.062684059143066,2152160,10605,38.271058082580566,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,On,On,Off,Off,Off,Off,On,On,On,On,On,On,Off,Off,On,0.08785486221313477,1.4961929321289062,523192,34.123013496398926,2152160,10605,38.23437690734863,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,Off,Off,On,Off,On,On,On,On,Off,Off,On,On,On,On,0.09763360023498535,1.4834680557250977,523192,34.46852660179138,2152160,10605,38.628507137298584,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,On,On,On,Off,Off,On,Off,Off,On,On,On,On,On,Off,On,0.08738899230957031,1.4774243831634521,523384,34.0491738319397,2152160,10605,38.23484992980957,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,Off,Off,On,On,On,On,Off,On,On,On,On,On,On,Off,Off,0.07359576225280762,1.4650027751922607,523384,34.042508602142334,2152160,10605,38.08654808998108,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,On,Off,On,On,On,Off,Off,On,Off,On,Off,On,Off,On,0.07482457160949707,1.477534294128418,521896,34.072808027267456,2152160,10605,38.13148212432861,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,Off,On,Off,Off,Off,Off,On,On,Off,On,Off,Off,Off,Off,0.0971825122833252,1.4630513191223145,522088,34.087523460388184,2152160,10605,38.161611795425415,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,Off,Off,On,On,Off,Off,On,Off,On,Off,On,On,On,On,0.0938725471496582,1.513582468032837,523192,33.999014377593994,2152160,10605,38.0281286239624,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,On,On,On,Off,Off,On,On,On,On,Off,On,Off,Off,On,0.09579610824584961,1.5000417232513428,515192,34.13475775718689,2152160,10605,38.40004849433899,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,On,Off,Off,Off,Off,On,On,On,On,Off,On,On,On,On,On,0.09199404716491699,1.5077989101409912,523192,34.17167091369629,2152160,10605,38.338927268981934,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,On,Off,On,Off,On,Off,On,On,On,Off,Off,On,Off,On,0.07761049270629883,1.482032060623169,521896,34.12037706375122,2152160,10605,38.19325399398804,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,Off,Off,On,On,Off,On,On,On,Off,On,On,Off,Off,Off,0.10075783729553223,1.4913437366485596,515000,34.12230205535889,2152160,10605,38.29026770591736,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,Off,On,Off,On,Off,Off,On,Off,Off,Off,On,Off,On,On,0.08571672439575195,1.4822280406951904,523384,34.255653381347656,2152160,10605,38.461055755615234,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,Off,On,On,On,Off,Off,On,On,On,On,On,On,Off,Off,0.09125590324401855,1.5017273426055908,523384,34.084434509277344,2152160,10605,38.29328894615173,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,On,On,Off,Off,Off,On,Off,Off,Off,On,On,Off,Off,Off,On,0.08475804328918457,1.4978580474853516,513704,34.08389234542847,2152160,10605,38.265286922454834,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,On,On,Off,Off,On,Off,Off,On,Off,Off,On,Off,Off,On,0.09117674827575684,1.5012462139129639,523384,34.0758101940155,2152160,10605,38.16569685935974,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,On,Off,On,Off,Off,Off,Off,On,Off,On,On,On,Off,Off,On,0.10059118270874023,1.4645886421203613,523384,34.09725761413574,2152160,10605,38.265583753585815,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,Off,On,Off,Off,Off,On,On,On,On,On,On,Off,Off,On,0.0818178653717041,1.5645167827606201,515192,34.027021646499634,2152160,10605,38.26413822174072,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,Off,On,Off,On,On,On,Off,On,On,Off,On,On,Off,Off,On,0.0970461368560791,1.5097215175628662,523192,34.04391288757324,2152160,10605,38.19155812263489,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,On,Off,Off,Off,On,Off,On,Off,Off,On,Off,Off,On,On,0.09549260139465332,1.4504480361938477,521896,34.0891797542572,2152160,10605,38.16319704055786,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,Off,On,Off,On,Off,On,On,Off,On,On,On,On,Off,Off,On,0.09113168716430664,1.5262761116027832,515000,34.064640522003174,2152160,10605,38.20755863189697,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,Off,Off,On,On,On,Off,Off,On,On,On,On,On,On,Off,Off,0.0938873291015625,1.5102760791778564,523384,34.06662940979004,2152160,10605,38.21882200241089,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,Off,Off,On,Off,On,On,On,On,On,Off,On,On,Off,Off,0.08875370025634766,1.5055782794952393,523192,34.06556701660156,2152160,10605,38.18597054481506,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,On,Off,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,Off,0.09127593040466309,1.5223126411437988,521896,34.09363532066345,2152160,10605,38.185731649398804,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,On,On,On,On,On,Off,On,Off,Off,Off,On,Off,On,On,0.09396195411682129,1.4859905242919922,523384,34.11165499687195,2152160,10605,38.282246351242065,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,On,On,Off,Off,On,Off,On,0.09374141693115234,1.467452049255371,521896,34.06925392150879,2152160,10605,38.22843360900879,"[10, 50, 6, 4, 50]"
