threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,35,50,True,0.9636363636363635,50.10502915382385,0
8,40,15,True,0.9151515151515152,15.088145732879639,0
8,35,10,True,0.8787878787878788,10.079360508918763,0
8,50,10,True,0.7939393939393938,10.071996641159057,0
8,30,45,True,0.9515151515151514,45.10314426422119,0
8,40,50,True,0.9515151515151514,50.11224365234375,1
8,45,40,True,0.8666666666666665,40.11606531143188,1
8,35,25,True,0.8666666666666665,25.090447759628297,1
8,25,55,True,0.9393939393939393,55.128411293029785,2
8,15,60,True,0.8909090909090909,60.083719515800475,3
