time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
40,40,35000,4,0.5,0.7575757575757575,62.99678981304169,0
30,25,10000,4,0.9,0.5272727272727272,39.73081958293915,0
35,25,20000,6,0.5,0.6363636363636362,47.7869518995285,0
40,30,40000,6,0.5,0.6727272727272726,69.21500430107116,1
30,30,10000,10,0.5,0.406060606060606,42.38818678855896,1
40,25,40000,4,0.5,0.5393939393939393,56.84333190917969,1
30,20,35000,10,0.9,0.4666666666666666,54.78211884498596,1
30,20,20000,10,0.5,0.09090909090909088,45.16738848686218,2
55,35,45000,6,0.5,0.5636363636363636,87.50039145946502,2
50,30,10000,6,0.5,0.28484848484848485,59.93041725158692,2
