time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
40,25,40000,4,0.5,0.5393939393939393,56.84333190917969,0
30,20,20000,10,0.5,0.09090909090909088,45.16738848686218,0
40,40,35000,4,0.5,0.7575757575757575,62.99678981304169,0
35,30,20000,6,0.7,0.2727272727272727,49.59426040649414,0
30,20,35000,10,0.9,0.4666666666666666,54.78211884498596,0
55,30,45000,6,0.5,0.5151515151515151,84.16024575233459,1
55,35,45000,6,0.5,0.5636363636363636,87.50039145946502,1
50,20,20000,10,0.5,0.5151515151515151,65.67557113170623,1
50,30,10000,6,0.5,0.28484848484848485,59.93041725158692,1
50,20,35000,4,0.5,0.3939393939393939,62.8995777130127,1
