fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,On,Off,On,On,On,On,Off,On,Off,Off,On,On,Off,Off,Off,Off,Off,Off,On,0.0949556827545166,0.3490891456604004,144448,2.228626012802124,356663,1676,5.89547324180603,"[10, 50, 6, 4, 5]"
On,Off,Off,On,Off,Off,On,Off,On,On,Off,On,On,Off,On,Off,Off,On,On,On,0.08609724044799805,0.27787137031555176,144448,2.093066453933716,356663,1676,4.950165510177612,"[10, 50, 6, 4, 5]"
Off,On,On,Off,Off,On,On,Off,On,On,On,Off,Off,Off,On,Off,Off,On,Off,On,0.08332490921020508,0.2867317199707031,140352,2.0753612518310547,356663,1676,4.956649541854858,"[10, 50, 6, 4, 5]"
Off,On,On,Off,Off,On,Off,Off,On,On,Off,Off,Off,Off,On,On,On,On,On,Off,0.08836245536804199,0.24572515487670898,141424,2.1286585330963135,356663,1676,4.936582565307617,"[10, 50, 6, 4, 5]"
Off,Off,On,On,On,On,On,On,Off,Off,Off,Off,On,On,On,On,On,On,Off,Off,0.08201909065246582,0.287524938583374,145592,2.1236467361450195,356663,1676,5.002648115158081,"[10, 50, 6, 4, 5]"
Off,On,Off,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,0.0854640007019043,0.2564105987548828,140352,2.115920305252075,356663,1676,4.959944009780884,"[10, 50, 6, 4, 5]"
Off,On,On,On,Off,On,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,0.08536410331726074,0.2597084045410156,144520,2.069216251373291,356663,1676,4.849552869796753,"[10, 50, 6, 4, 5]"
On,Off,Off,Off,Off,On,On,Off,On,Off,Off,Off,Off,On,On,Off,On,Off,Off,Off,0.08828997611999512,0.2755720615386963,141424,2.117356061935425,356663,1676,4.908382177352905,"[10, 50, 6, 4, 5]"
Off,Off,On,On,On,On,On,On,Off,Off,Off,Off,On,On,On,On,On,On,Off,Off,0.07751941680908203,0.7358367443084717,207240,4.146939754486084,828309,4503,7.456979990005493,"[10, 50, 6, 4, 10]"
Off,On,On,Off,Off,On,On,Off,On,On,On,Off,Off,Off,On,Off,Off,On,Off,On,0.07712125778198242,0.717780590057373,205976,4.1237547397613525,828309,4503,7.398405313491821,"[10, 50, 6, 4, 10]"
Off,On,On,On,Off,On,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,0.08418893814086914,0.711155891418457,206008,4.132123231887817,828309,4503,7.393456220626831,"[10, 50, 6, 4, 10]"
Off,On,Off,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,0.10648512840270996,0.6914041042327881,205976,4.1328816413879395,828309,4503,7.444846153259277,"[10, 50, 6, 4, 10]"
Off,On,On,Off,Off,On,On,Off,On,On,On,Off,Off,Off,On,Off,Off,On,Off,On,0.07886934280395508,0.7293922901153564,241456,6.776308059692383,866233,4708,10.164714813232422,"[10, 50, 6, 4, 25]"
Off,Off,On,On,On,On,On,On,Off,Off,Off,Off,On,On,On,On,On,On,Off,Off,0.09056448936462402,0.6672987937927246,246776,6.745075941085815,866233,4708,10.11394214630127,"[10, 50, 6, 4, 25]"
Off,On,On,Off,Off,On,On,Off,On,On,On,Off,Off,Off,On,Off,Off,On,Off,On,0.0792229175567627,1.5904219150543213,513704,34.11416220664978,2152160,10605,38.35558295249939,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,On,On,On,Off,Off,On,Off,On,Off,On,On,On,On,Off,Off,0.08413195610046387,0.7503676414489746,207240,4.15888524055481,828309,4503,7.3890979290008545,"[10, 50, 6, 4, 10]"
Off,On,On,On,Off,On,On,On,On,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,0.09370589256286621,0.6977956295013428,206008,4.1384992599487305,828309,4503,7.3900840282440186,"[10, 50, 6, 4, 10]"
Off,On,On,Off,Off,On,On,On,On,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,0.08232712745666504,0.7387523651123047,206008,4.132265090942383,828309,4503,7.443829298019409,"[10, 50, 6, 4, 10]"
